feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,E,W,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,1,2,6,low,feet,stripes,C,F,E,W,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,E,W,9,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,1,4,1,low,feet,stripes,C,F,E,W,9,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,2,5,5,high,feet,stripes,C,F,E,W,9,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,2,6,5,low,feet,stripes,C,F,E,W,9,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,2,7,6,low,feet,stripes,C,F,E,W,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,2,8,6,high,feet,stripes,C,F,E,W,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low"
