feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,5,low,stripes,feet,W,E,C,F,38,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,1,2,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,1,3,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,1,4,1,low,stripes,feet,W,E,C,F,38,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,2,5,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,2,6,5,low,stripes,feet,W,E,C,F,38,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,2,7,3,low,stripes,feet,W,E,C,F,38,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,2,8,5,high,stripes,feet,W,E,C,F,38,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
