feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,5,low,stripes,feet,E,W,F,C,4,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,1,2,7,high,stripes,feet,E,W,F,C,4,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,W,W_C.png,training,1,3,2,low,stripes,feet,E,W,F,C,4,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,1,4,6,high,stripes,feet,E,W,F,C,4,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,W,W_F.png,training,2,5,2,low,stripes,feet,E,W,F,C,4,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,W,W_C.png,training,2,6,3,low,stripes,feet,E,W,F,C,4,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,2,7,9,high,stripes,feet,E,W,F,C,4,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,2,8,8,high,stripes,feet,E,W,F,C,4,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
