feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,3,low,feet,stripes,F,C,W,E,31,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
C,W,W_C.png,training,1,2,5,low,feet,stripes,F,C,W,E,31,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
F,W,W_F.png,training,1,3,10,high,feet,stripes,F,C,W,E,31,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
F,E,E_F.png,training,1,4,6,high,feet,stripes,F,C,W,E,31,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
F,W,W_F.png,training,2,5,4,high,feet,stripes,F,C,W,E,31,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
C,W,W_C.png,training,2,6,7,low,feet,stripes,F,C,W,E,31,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
C,E,E_C.png,training,2,7,3,low,feet,stripes,F,C,W,E,31,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
F,E,E_F.png,training,2,8,6,high,feet,stripes,F,C,W,E,31,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high"
