consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.5259,241.5505,1,[66.02570000000017],[66.02570000000017],Because they are yellow and have a straight tail.,241.5508,242.0497,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,5,medium,shape,color,tail,C,S,Y,B,I1,H2,L1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0519,269.5087,1,[24.458300000000747],[24.458300000000747],Because they are blue.,269.5088,270.0079,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,3,low,shape,color,tail,C,S,Y,B,I2,L2,L1,T,N,127,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0132,287.6742,1,[14.666900000000396],[14.666900000000396],Because they are yellow.,287.6742,288.174,0,2,2,2,1,T,Y,S,T_Y_S.png,training,1,3,4,medium,shape,color,tail,C,S,Y,B,I2,H2,L1,T,N,127,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.176,302.8494,1,[11.675400000000366],[11.675400000000366],Because they are blue.,302.8495,303.3489,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,2,low,shape,color,tail,C,S,Y,B,I1,L2,L1,T,N,127,2_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.3501,336.2402,1,[29.891099999999597],[29.891099999999597],Because they are round.,336.2403,336.7415,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,8,high,shape,color,tail,C,S,Y,B,I1,H2,H1,T,N,127,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.7452,349.749,1,[10.00879999999978],[10.00879999999978],Because they are round.,349.7491,350.2484,0,5,5,5,1,T,Y,C,T_Y_C.png,training,1,6,7,high,shape,color,tail,C,S,Y,B,I2,H2,H1,T,N,127,7_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.2502,371.6494,1,[18.400799999999833],[18.400799999999833],Because they are round.,371.6496,372.1499,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,5,medium,shape,color,tail,C,S,Y,B,I2,L2,H1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1541,385.8323,1,[10.682299999999827],[10.682299999999827],Because they are round.,385.8325,386.3307,0,7,7,7,1,N,B,C,N_B_C.png,training,1,8,5,medium,shape,color,tail,C,S,Y,B,I1,L2,H1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3325,414.7834,1,[25.459400000000414],[25.459400000000414],Because they are square and blue.,414.7835,415.2814,0,8,8,8,1,N,B,S,N_B_S.png,training,2,9,2,low,shape,color,tail,C,S,Y,B,I1,L2,L1,T,N,127,2_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2837,427.532,1,[9.25],[9.25],Because they are round.,427.5321,428.0313,0,9,9,9,1,T,B,C,T_B_C.png,training,2,10,7,medium,shape,color,tail,C,S,Y,B,I2,L2,H1,T,N,127,7_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
