consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,shape_high,shape_low,tail_rel,color_rel,shape_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5375,416.566,1,[315.0337000000478],[315.0337000000478],"at present, i do not possess enough information to give you an informed answer to that query",416.5664,417.0654,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,1,low,tail,shape,color,N,T,S,C,L1,I1,L2,B,Y,23,1_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0668,1561.3992,1,[1141.3338999998566],[1141.3338999998566],"at present, i do not possess enough information to give you an informed answer to that query",1561.3994,1561.9081,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,6,medium,tail,shape,color,N,T,S,C,H1,I2,L2,B,Y,23,6_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.9098,1609.916,1,[45.01679999995213],[45.01679999995213],"i might opine, blue-bodied sperks consume at least 5 peppers",1609.9161,1610.4153,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,5,low,tail,shape,color,N,T,S,C,L1,I2,L2,B,Y,23,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.4161,1670.2335,1,[56.81750000000011],[56.81750000000011],"i can theorize, square-bodied sperks consume an even-larger amount of food",1670.2336,1670.7321,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,9,high,tail,shape,color,N,T,S,C,H1,I1,H2,B,Y,23,9_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.7328,1703.7326,1,[30.0002000000477],[30.0002000000477],"it's looking like, curly-tails have an affinity for 5 peppers",1703.7328,1704.2323,0,4,4,4,1,T,Y,S,T_Y_S.png,training,1,5,5,medium,tail,shape,color,N,T,S,C,L1,I1,H2,B,Y,23,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.2332,1751.1493,1,[43.91659999990452],[43.91659999990452],curly-tails may eat 5 peppers regardless of colour or body,1751.1494,1751.6489,0,5,5,5,1,T,B,S,T_B_S.png,training,1,6,5,medium,tail,shape,color,N,T,S,C,L1,I2,H2,B,Y,23,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.6503,1844.0496,1,[89.40039999985675],[89.40039999985675],"i have no clue, other than to guess, blueys will eat five or six units",1844.0498,1844.5491,0,6,6,6,1,N,B,S,N_B_S.png,training,1,7,5,high,tail,shape,color,N,T,S,C,H1,I2,H2,B,Y,23,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.5501,1938.7662,1,[91.2167999999524],[91.2167999999524],circular-bodied / straight-tailed sperks may eat peppers regardless of colouration,1938.7664,1939.2655,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,6,medium,tail,shape,color,N,T,S,C,H1,I1,L2,B,Y,23,6_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.2665,1981.3326,1,[39.066699999809316],[39.066699999809316],your guess is as good as mine:-),1981.3327,1981.832,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,3,low,tail,shape,color,N,T,S,C,L1,I2,L2,B,Y,23,3_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.8332,2060.6994,1,[77.2169000000954],[77.2169000000954],"circle / straights will eat an even number of peppers, regardless of colouration",2060.6995,2061.1989,0,9,9,9,1,N,B,C,N_B_C.png,training,2,10,8,medium,tail,shape,color,N,T,S,C,H1,I2,L2,B,Y,23,8_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.1997,2189.7327,1,[125.5334000000953],[125.5334000000953],"at present, i do not possess enough information to give you an informed answer to that query",2189.7329,2190.2321,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,2,medium,tail,shape,color,N,T,S,C,L1,I1,H2,B,Y,23,2_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.2329,2294.3326,1,[101.10009999990461],[101.10009999990461],you're asking for the impossible:-),2294.3329,2294.832,0,11,11,11,1,T,B,S,T_B_S.png,training,2,12,6,medium,tail,shape,color,N,T,S,C,L1,I2,H2,B,Y,23,6_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.8331,2532.5828,1,[234.7504000000954],[234.7504000000954],it's looking pretty arbitrary to *me*,2532.5829,2533.0821,0,12,12,12,1,N,B,S,N_B_S.png,training,2,13,9,high,tail,shape,color,N,T,S,C,H1,I2,H2,B,Y,23,9_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.0831,2749.3159,1,[215.3667999999525],[215.3667999999525],maybe it just wasn't that hungry today,2749.316,2749.8153,0,13,13,13,1,T,Y,C,T_Y_C.png,training,2,14,2,low,tail,shape,color,N,T,S,C,L1,I1,L2,B,Y,23,2_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.8169,2838.3324,1,[85.51659999990443],[85.51659999990443],"square-bodied, straight-tailed, yellow sperks seem to eat about this much in a feeding",2838.3325,2838.832,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,8,high,tail,shape,color,N,T,S,C,H1,I1,H2,B,Y,23,8_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.8328,3141.6409,1,[299.80849999999964],[299.80849999999964],"at present, i do not possess enough information to give you an informed answer to that query",3141.641,3142.1369,0,15,15,15,1,N,Y,C,N_Y_C.png,training,2,16,5,medium,tail,shape,color,N,T,S,C,H1,I1,L2,B,Y,23,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142.138,3190.3822,1,[45.25],[45.25],"yellowed, circle-bodied / straight-tailed sperks seem to like 6 or 5 peppers",3190.3824,3190.8817,0,16,16,16,1,N,Y,C,N_Y_C.png,training,3,17,6,medium,tail,shape,color,N,T,S,C,H1,I1,L2,B,Y,23,6_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023,2026-01-12_14h46.14.633,explain2,2025.1.1,Win32,60.24096386,5fa4c21a04bc5912180291bc,69653ec67aeed6b1043c5c09,69654c04f41b958a5ca088b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190.8825,3243.7322,1,[49.84999999999991],[49.84999999999991],there is no consistent trait which determines the feeding,3243.7324,3244.2318,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,8,medium,tail,shape,color,N,T,S,C,L1,I1,H2,B,Y,23,8_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png","medium,low,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
