consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6763,142.536,1,[24.874300000011928],[24.874300000011928],That was how hungry it was,142.5368,143.0353,0,0,0,0,1,N,Y,C,N_Y_C.png,training,1,1,6,low,tail,color,shape,T,N,B,Y,L1,L2,I1,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0404,183.8037,1,[37.769000000000005],[37.769000000000005],It could be because it had been longer since it had eaten.,183.8039,184.3017,0,1,1,1,1,T,B,C,T_B_C.png,training,1,2,8,high,tail,color,shape,T,N,B,Y,H1,H2,I1,C,S,92,8_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3059,207.0625,1,[19.759699999988072],[19.759699999988072],Because it is square,207.063,207.5589,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,5,medium,tail,color,shape,T,N,B,Y,L1,H2,I2,C,S,92,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.5649,226.3856,1,[15.82630000001194],[15.82630000001194],Because it is yellow,226.386,226.8838,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,3,low,tail,color,shape,T,N,B,Y,L1,L2,I2,C,S,92,3_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.8879,257.5581,1,[27.674300000011897],[27.674300000011897],Because it is blue with a straight tail.,257.5583,258.0565,0,4,4,4,1,N,B,C,N_B_C.png,training,1,5,7,medium,tail,color,shape,T,N,B,Y,L1,H2,I1,C,S,92,7_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0605,298.3656,1,[37.307300000011935],[37.30740000003573],Because it is square and yellow with a curly tail,298.3657,298.858,0,5,5,5,1,T,Y,S,T_Y_S.png,training,1,6,6,medium,tail,color,shape,T,N,B,Y,H1,L2,I2,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.8621,325.6516,1,[23.793199999988076],[23.793199999988076],Because it is square with a curly tail,325.6518,326.1478,0,6,6,6,1,T,B,S,T_B_S.png,training,1,7,8,high,tail,color,shape,T,N,B,Y,H1,H2,I2,C,S,92,8_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.1509,348.9582,1,[19.80989999997621],[19.80989999997621],Because it is round,348.9584,349.4568,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,6,medium,tail,color,shape,T,N,B,Y,H1,L2,I1,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4604,368.5844,1,[16.127300000011928],[16.127300000011928],Because it is round,368.5846,369.083,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,6,high,tail,color,shape,T,N,B,Y,H1,H2,I1,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.087,384.179,1,[12.09680000001191],[12.09680000001191],Because it is round,384.1791,384.6761,0,9,9,9,1,N,Y,C,N_Y_C.png,training,2,10,6,low,tail,color,shape,T,N,B,Y,L1,L2,I1,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6779,407.1204,1,[19.442800000011914],[19.442800000011914],Because it is square,407.1206,407.6181,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,7,medium,tail,color,shape,T,N,B,Y,H1,L2,I2,C,S,92,7_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.6215,426.5635,1,[15.944999999999993],[15.944999999999993],Because it is blue,426.5636,427.0604,0,11,11,11,1,T,B,S,T_B_S.png,training,2,12,5,high,tail,color,shape,T,N,B,Y,H1,H2,I2,C,S,92,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0632,464.1986,1,[34.137800000011964],[34.137900000035756],Because it is yellow and round with a curly tail,464.1987,464.6974,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,2,medium,tail,color,shape,T,N,B,Y,H1,L2,I1,C,S,92,2_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.7012,488.2071,1,[20.509500000000003],[20.509600000023852],Because it's tail is straight,488.2072,488.7044,0,13,13,13,1,N,B,C,N_B_C.png,training,2,14,5,medium,tail,color,shape,T,N,B,Y,L1,H2,I1,C,S,92,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.7091,501.5844,1,[9.879800000011926],[9.879800000011926],Because it is yellow,501.5844,502.0822,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,1,low,tail,color,shape,T,N,B,Y,L1,L2,I2,C,S,92,1_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0865,517.6944,1,[12.611300000011852],[12.611300000011852],Because it is blue,517.6946,518.1929,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,6,medium,tail,color,shape,T,N,B,Y,L1,H2,I2,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.197,527.406,1,[6.214099999964219],[6.214099999964219],Because it is blue,527.4061,527.905,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,5,medium,tail,color,shape,T,N,B,Y,L1,H2,I1,C,S,92,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-01-12_13h39.06.182,explain2,2025.1.1,Linux armv81,59.88023952,6137ebb74197e0473d1318e3,69653ec67aeed6b1043c5c09,69654d1f2d742022b9fdc5fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9089,559.245,1,[28.34969999998816],[28.349800000011896],Yellow with round tail,559.2451,559.743,0,17,17,17,1,T,Y,C,T_Y_C.png,training,3,18,6,medium,tail,color,shape,T,N,B,Y,H1,L2,I1,C,S,92,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png","medium,medium,high,low,low,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
