consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.2158,207.589,1,[35.382100000023854],[35.382100000023854],He is round and has curly tail.,207.5893,208.0881,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,7,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,30,7_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0897,230.6377,1,[19.549199999988133],[19.549199999988133],It is blue.,230.6378,231.137,0,1,1,1,1,T,B,C,T_B_C.png,training,1,2,4,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,30,4_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.1386,257.0032,1,[22.86579999998213],[22.86579999998213],Because it is blue.,257.0032,257.5024,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,4,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,30,4_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5039,283.669,1,[23.166099999994003],[23.166099999994003],Because it has a straight tail.,283.6691,284.1684,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,6,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,30,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1698,310.551,1,[23.382300000011924],[23.382300000011924],Because it is yellow and has a square body.,310.5511,311.0506,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,9,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,30,9_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0518,351.2659,1,[37.21500000000003],[37.21500000000003],Because it has a curly tail.,351.266,351.7651,0,5,5,5,1,T,Y,S,T_Y_S.png,training,1,6,5,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,30,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7664,379.1812,1,[24.41550000000001],[24.41550000000001],Because it is blue.,379.1812,379.6806,0,6,6,6,1,N,B,C,N_B_C.png,training,1,7,1,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,30,1_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6819,409.6133,1,[26.93240000000594],[26.93240000000594],Because it is yellow and has a round body.,409.6134,410.1126,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,5,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,30,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1139,441.4285,1,[28.315500000000043],[28.315500000000043],Because it is blue and has a square body.,441.4286,441.9279,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,5,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,30,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.9293,481.8102,1,[36.88179999998198],[36.88179999998198],Because it is yellow and has a round body.,481.8103,482.3096,0,9,9,9,1,T,Y,C,T_Y_C.png,training,2,10,6,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,30,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.311,521.1418,1,[35.83179999998208],[35.831899999976144],Because it is blue and has a round body.,521.142,521.641,0,10,10,10,1,T,B,C,T_B_C.png,training,2,11,3,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,30,3_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.6423,560.2234,1,[35.58190000000593],[35.58190000000593],"Because it is yellow, has a square body, and has a straight tail.",560.2234,560.7227,0,11,11,11,1,N,Y,S,N_Y_S.png,training,2,12,8,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,30,8_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7241,600.1551,1,[36.432000000000016],[36.432000000000016],"Because it is blue, has a square body, and a straight tail.",600.1551,600.6542,0,12,12,12,1,N,B,S,N_B_S.png,training,2,13,6,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,30,6_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6556,631.1704,1,[27.515700000017887],[27.515700000017887],Because it is blue and has a round body.,631.1705,631.6695,0,13,13,13,1,N,B,C,N_B_C.png,training,2,14,4,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,30,4_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.6708,666.4521,1,[31.781900000005976],[31.781900000005976],"Because it is yellow, has a round body, and a straight tail.",666.4522,666.9512,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,5,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,30,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.9527,709.9669,1,[40.01490000000604],[40.01490000000604],Because it is yellow and has a square body.,709.967,710.4661,0,15,15,15,1,T,Y,S,T_Y_S.png,training,2,16,8,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,30,8_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4676,745.2987,1,[31.832099999994057],[31.832099999994057],"Because it is blue, has a square body, and straight tail.",745.2987,745.7979,0,16,16,16,1,N,B,S,N_B_S.png,training,3,17,7,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,30,7_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-01-12_13h32.21.259,explain2,2025.1.1,Win32,59.52380952,6120602a67554358bbd53c9d,69653ec67aeed6b1043c5c09,69654c1c28c5f1c195b58181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.7994,778.6971,1,[29.89879999998209],[29.89879999998209],"Because it is blue, square body, and has a curly tail. ",778.6972,779.1968,0,17,17,17,1,T,B,S,T_B_S.png,training,3,18,5,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,30,5_food.png,"Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_C.png","high,medium,low,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
