consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,tail_high,tail_low,tail_rel,color_rel,shape_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,4.8873,4.8875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,4.8881,8.9175,1,[1.04079999999702],[1.04079999999702],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,8.9178,17.0133,1,[5.1085999999977645],[5.1085999999977645],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,17.0154,26.4703,Yes,6.435,Yes,4.3302,Yes,5.5458,Yes,8.4506,1,[1.0138000000007423],[1.0138000000007423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,26.4719,30.4986,1,[1.0264999999999986],[1.0266000000014799],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4993,37.208,Any of These,5.8498,1,[0.8678999999985137],[0.8678999999985137],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2084,42.6227,1,[2.4143000000007504],[2.4143999999985084],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6232,54.3745,1,[8.763999999999996],[8.763999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3748,59.0434,1,[1.668699999999248],[1.668699999999248],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0575,72.1701,1,[10.122400000002244],[10.122400000002244],it has red eyes,72.1707,72.6737,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,5,medium,shape,tail,color,S,C,T,N,L2,I2,H1,Y,B,94,5_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.677,84.1325,1,[8.456399999998524],[8.456399999998524],it has a curly tail and is blue,84.1326,84.6255,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,7,high,shape,tail,color,S,C,T,N,H2,I1,H1,Y,B,94,7_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.631,100.2056,1,[12.578600000001472],[12.578600000001472],it has a straight tail,100.2058,100.7075,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,5,medium,shape,tail,color,S,C,T,N,L2,I1,H1,Y,B,94,5_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7114,110.0887,1,[6.388699999999261],[6.388699999999261],it is yellow,110.0888,110.5807,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,6,high,shape,tail,color,S,C,T,N,H2,I2,H1,Y,B,94,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5833,117.5848,1,[4.014999999999986],[4.014999999999986],it is round,117.585,118.0766,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,4,low,shape,tail,color,S,C,T,N,L2,I2,L1,Y,B,94,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,094,2026-01-12_13h37.07.181,explain2,2025.1.1,Linux x86_64,74.62686567,66e046b11e9e1bd327a5c240,69653ec67aeed6b1043c5c09,69654d2360f1e2041e55bac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0807,123.8802,1,[2.8145999999977676],[2.8145999999977676],it is round,123.8803,124.3726,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,4,low,shape,tail,color,S,C,T,N,L2,I1,L1,Y,B,94,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","low,medium,medium,medium,low,high,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
