consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.189,130.062,1,[18.887999999999977],[18.887999999999977],Bc it is round,130.063,130.551,0,0,0,0,1,N,B,C,N_B_C.png,training,1,1,3,medium,color,tail,shape,Y,B,N,T,H2,L1,I2,C,S,86,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.556,147.518,1,[13.966000000000008],[13.966000000000008],Bc it has curly tail,147.518,148.016,0,1,1,1,1,T,B,C,T_B_C.png,training,1,2,5,low,color,tail,shape,Y,B,N,T,L2,L1,I2,C,S,86,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.021,155.905,1,[4.88900000000001],[4.88900000000001],Curly tail,155.906,156.397,0,2,2,2,1,T,Y,C,T_Y_C.png,training,1,3,5,medium,color,tail,shape,Y,B,N,T,L2,H1,I2,C,S,86,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.4,163.816,1,[4.426000000000016],[4.426000000000016],Square,163.816,164.315,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,4,medium,color,tail,shape,Y,B,N,T,H2,L1,I1,C,S,86,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.318,175.976,1,[8.677999999999997],[8.677999999999997],Yellow,175.977,176.475,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,8,high,color,tail,shape,Y,B,N,T,H2,H1,I1,C,S,86,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.478,186.691,1,[7.228000000000009],[7.228000000000009],Blue,186.692,187.189,0,5,5,5,1,T,B,S,T_B_S.png,training,1,6,3,low,color,tail,shape,Y,B,N,T,L2,L1,I1,C,S,86,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.193,202.251,1,[12.077999999999975],[12.077999999999975],Yellow,202.252,202.751,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,5,high,color,tail,shape,Y,B,N,T,H2,H1,I2,C,S,86,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.755,211.006,1,[5.256],[5.256],Rectangle,211.007,211.51,0,7,7,7,1,T,Y,S,T_Y_S.png,training,1,8,4,medium,color,tail,shape,Y,B,N,T,L2,H1,I1,C,S,86,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.514,222.759,1,[8.248000000000019],[8.248000000000019],Rectangle,222.76,223.258,0,8,8,8,1,N,Y,S,N_Y_S.png,training,2,9,6,high,color,tail,shape,Y,B,N,T,H2,H1,I1,C,S,86,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.261,227.952,1,[1.7090000000000032],[1.7090000000000032],Blue,227.953,228.451,0,9,9,9,1,T,B,S,T_B_S.png,training,2,10,2,low,color,tail,shape,Y,B,N,T,L2,L1,I1,C,S,86,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.455,232.44,1,[0.9920000000000186],[0.9920000000000186],Blue,232.441,232.939,0,10,10,10,1,T,B,C,T_B_C.png,training,2,11,2,low,color,tail,shape,Y,B,N,T,L2,L1,I2,C,S,86,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.943,242.05,1,[6.127999999999986],[6.127999999999986],Rectangle,242.051,242.549,0,11,11,11,1,N,B,S,N_B_S.png,training,2,12,6,medium,color,tail,shape,Y,B,N,T,H2,L1,I1,C,S,86,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.552,246.9,1,[1.3590000000000373],[1.3590000000000373],Yellow,246.901,247.399,0,12,12,12,1,N,Y,C,N_Y_C.png,training,2,13,8,high,color,tail,shape,Y,B,N,T,H2,H1,I2,C,S,86,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.402,258.894,1,[8.509999999999991],[8.509999999999991],Curly tail,258.895,259.394,0,13,13,13,1,T,Y,S,T_Y_S.png,training,2,14,4,medium,color,tail,shape,Y,B,N,T,L2,H1,I1,C,S,86,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.399,266.821,1,[4.425999999999988],[4.425999999999988],Curly tail,266.822,267.32,0,14,14,14,1,T,Y,C,T_Y_C.png,training,2,15,5,medium,color,tail,shape,Y,B,N,T,L2,H1,I2,C,S,86,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.324,274.339,1,[4.026999999999987],[4.027999999999963],Blue,274.34,274.838,0,15,15,15,1,N,B,C,N_B_C.png,training,2,16,4,medium,color,tail,shape,Y,B,N,T,H2,L1,I2,C,S,86,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.841,282.015,1,[4.192999999999984],[4.192999999999984],Straight tail,282.015,282.514,0,16,16,16,1,N,Y,C,N_Y_C.png,training,3,17,8,high,color,tail,shape,Y,B,N,T,H2,H1,I2,C,S,86,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.517,296.014,1,[10.512],[10.512],Oval,296.014,296.512,0,17,17,17,1,N,B,C,N_B_C.png,training,3,18,6,medium,color,tail,shape,Y,B,N,T,H2,L1,I2,C,S,86,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,086,2026-01-12_14h36.16.062,explain2,2025.1.1,iPhone,50,659ac218f7d3baebf069a457,69653ec67aeed6b1043c5c09,69654d0654787de24f431f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.515,300.423,1,[0.9270000000000209],[0.9279999999999973],Blue,300.424,300.921,0,18,18,18,1,N,B,S,N_B_S.png,training,3,19,2,medium,color,tail,shape,Y,B,N,T,H2,L1,I1,C,S,86,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","medium,medium,low,medium,high,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
