consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,shape_high,shape_low,tail_rel,color_rel,shape_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,8.438,8.4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,8.4382,21.4526,1,[10.018],[10.018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,21.4528,41.1814,1,[16.729399999976152],[16.729399999976152],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,41.1821,54.2173,Yes,9.447,Yes,10.8372,Yes,6.7948,No,11.8162,1,[1.2214000000953575],[1.2214000000953575],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,54.2177,58.0729,1,[0.8572999999523176],[0.8572999999523176],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0731,61.964,Any of These,3.1877,1,[0.7044999999999959],[0.7044999999999959],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9642,65.5355,1,[0.5720000000000027],[0.5720000000000027],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5356,84.6546,1,[16.121100000023844],[16.121100000023844],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-01-12_13h42.18.851,explain2,2025.1.1,Win32,166.6666667,60c12fe6ca8c4aa6d0185190,69653ec67aeed6b1043c5c09,69654e7b4a4a9a80f92a6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6548,87.7512,1,[0.09720000004769247],[0.09720000004769247],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
