consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,4.2352,4.2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,4.2357,8.706,1,[1.4840000000000018],[1.4840000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,8.7062,18.2099,1,[6.519199999809267],[6.519199999809267],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,18.2109,25.4192,Yes,3.0654,Yes,5.8133,Yes,6.4518,No,4.8796,1,[0.7725999999046351],[0.7725999999046351],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,25.42,29.0144,1,[0.5997999997138947],[0.5997999997138947],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0149,32.8836,Any of These,3.2791,1,[0.6000999999046286],[0.6000999999046286],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8837,36.3679,1,[0.5000999999046201],[0.5000999999046201],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3682,51.3084,1,[11.954999999999998],[11.954999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3085,63.8472,1,[9.55449999999999],[9.55449999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8551,75.2699,1,[8.420500000000004],[8.420500000000004],It was hungry.,75.2701,75.77,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,5,medium,shape,color,tail,C,S,Y,B,I1,H2,L1,N,T,61,5_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7717,87.8753,1,[9.104],[9.104],It wasn't very hungry.,87.8754,88.3752,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,1,low,shape,color,tail,C,S,Y,B,I2,L2,L1,N,T,61,1_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3774,95.9961,1,[4.636300000190744],[4.636300000190744],It was very hungry.,95.9961,96.4959,0,2,2,2,1,T,Y,C,T_Y_C.png,training,1,3,8,high,shape,color,tail,C,S,Y,B,I1,H2,H1,N,T,61,8_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4971,101.7987,1,[2.3182000002861116],[2.3182000002861116],It was hungry.,101.7989,102.2983,0,3,3,3,1,T,B,S,T_B_S.png,training,1,4,5,low,shape,color,tail,C,S,Y,B,I1,L2,L1,N,T,61,5_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2994,107.5341,1,[2.2508999996185253],[2.2508999996185253],It was hungry.,107.5342,108.034,0,4,4,4,1,T,B,C,T_B_C.png,training,1,5,5,medium,shape,color,tail,C,S,Y,B,I1,L2,H1,N,T,61,5_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0356,118.5057,1,[7.486300000190738],[7.486300000190738],It was hungry.,118.5057,119.0054,0,5,5,5,1,N,Y,S,N_Y_S.png,training,1,6,4,medium,shape,color,tail,C,S,Y,B,I2,H2,L1,N,T,61,4_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0069,129.5611,1,[7.568899999618509],[7.568899999618509],It was very hungry.,129.5611,130.0608,0,6,6,6,1,N,B,C,N_B_C.png,training,1,7,7,medium,shape,color,tail,C,S,Y,B,I2,L2,H1,N,T,61,7_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0621,139.5322,1,[6.486600000381486],[6.486600000381486],It was very hungry.,139.5322,140.0318,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,9,high,shape,color,tail,C,S,Y,B,I2,H2,H1,N,T,61,9_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-01-12_14h49.17.017,explain2,2025.1.1,Win32,60.24096386,5e307edef5abed05e1736185,69653ec67aeed6b1043c5c09,69655018383d982f7241858d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.033,146.5687,1,[3.5512999997139048],[3.5512999997139048],It was hungry.,146.5688,147.0685,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,5,medium,shape,color,tail,C,S,Y,B,I1,L2,H1,N,T,61,5_food.png,"Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,medium,medium,high,high,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
