consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,shape_high,shape_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.5754,345.8309,1,[39.25600000000003],[39.25600000000003],"Straight tail, round body... maybe color also matters, or none of them actually do.",345.8309,346.3305,0,10,10,10,1,N,B,C,N_B_C.png,training,2,11,6,medium,color,shape,tail,Y,B,C,S,I2,L1,H2,N,T,22,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.3313,380.2987,1,[30.973399999976152],[30.973399999976152],"I'm starting to think none of them matter. This one is curly tail, square body, and yellow.",380.2987,380.7983,0,11,11,11,1,T,Y,S,T_Y_S.png,training,2,12,6,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,22,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7992,415.7976,1,[32.004700000047706],[32.004700000047706],"Curly tail, round body, and blue, I would expect it to eat more unless the features don't matter.",415.7976,416.2975,0,12,12,12,1,T,B,C,T_B_C.png,training,2,13,4,medium,color,shape,tail,Y,B,C,S,I1,L1,H2,N,T,22,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.2986,434.8758,1,[15.583500000000015],[15.583500000000015],I think the sperk just eats what it wants.,434.8758,435.3753,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,10,high,color,shape,tail,Y,B,C,S,I2,H1,H2,N,T,22,10_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.3761,461.9549,1,[23.584900000095388],[23.584900000095388],I'm struggling to find a reason unless the features aren't related.,461.9549,462.4544,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,6,medium,color,shape,tail,Y,B,C,S,I2,H1,L2,N,T,22,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.4556,474.4569,1,[9.007700000047691],[9.007700000047691],I don't know.,474.4569,474.9563,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,1,low,color,shape,tail,Y,B,C,S,I2,L1,L2,N,T,22,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9572,511.456,1,[33.50499999999994],[33.50499999999994],I think sperks just eat what they want.,511.456,511.9557,0,16,16,16,1,N,Y,S,N_Y_S.png,training,3,17,4,medium,color,shape,tail,Y,B,C,S,I2,H1,L2,N,T,22,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.9568,560.0447,1,[45.088100000023815],[45.088100000023815],"Round, yellow, but with a straight tail... but blue ones also eat a lot, and apparently so do straight tails and square bodies.",560.0447,560.5442,0,17,17,17,1,N,Y,C,N_Y_C.png,training,3,18,8,high,color,shape,tail,Y,B,C,S,I2,H1,H2,N,T,22,8_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.5454,577.4847,1,[13.945700000047736],[13.945700000047736],I don't know.,577.4848,577.9842,0,18,18,18,1,N,B,C,N_B_C.png,training,3,19,6,medium,color,shape,tail,Y,B,C,S,I2,L1,H2,N,T,22,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.9849,609.3144,1,[28.33549999999991],[28.33549999999991],"Curly tail, round body, yellow, I would think back at the beginning that this is way it ate a lot.",609.3145,609.8141,0,19,19,19,1,T,Y,C,T_Y_C.png,training,3,20,7,high,color,shape,tail,Y,B,C,S,I1,H1,H2,N,T,22,7_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.8149,631.8866,1,[19.077799999952276],[19.077799999952276],"Straight tail, square body, blue, I thought at the beginning why it would eat so little.",631.8866,632.3862,0,20,20,20,1,N,B,S,N_B_S.png,training,3,21,3,low,color,shape,tail,Y,B,C,S,I2,L1,L2,N,T,22,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.387,668.5359,1,[33.15479999995239],[33.15479999995239],"Blue, but round and curly tail, so maybe it eats a ""medium"" amount?",668.5359,669.0355,0,21,21,21,1,T,B,C,T_B_C.png,training,3,22,4,medium,color,shape,tail,Y,B,C,S,I1,L1,H2,N,T,22,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0363,704.385,1,[32.35479999995232],[32.35479999995232],"But this one also eats a medium amount, and it's the exact opposite with a curly tail, square body, and yellow.",704.3851,704.8846,0,22,22,22,1,T,Y,S,T_Y_S.png,training,3,23,4,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,22,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.8854,735.4334,1,[27.554100000023823],[27.554100000023823],Maybe blue with a square body eats less?,735.4335,735.9331,0,23,23,23,1,T,B,S,T_B_S.png,training,3,24,3,low,color,shape,tail,Y,B,C,S,I1,L1,L2,N,T,22,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9333,740.3153,1,[1.3876999999284862],[1.3876999999284862],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,Y,S,T_Y_S.png,training,1,1,5,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,22,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,high,low,low,medium,medium,high,medium",,,,,,740.3297,782.8091,"[4,7,2,5,6,9,9,7]",1,[1.6378999999760708],[1.6378999999760708],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.8103,787.7287,,,No,4.0267,,,1,[0.8938999999761563],[0.8938999999761563],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.73,792.5792,,,No,2.2956,,,1,[2.5567000000476128],[2.5567000000476128],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.5813,794.7607,,,No,1.3639,,,1,[0.8188000000715192],[0.8188000000715192],0,2,2,2,1,shape,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the BODY of sperks,Did body shape matter to how much food sperks ate?,"Square, Circular",,,,,,,,,,,,,,,,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.7609,799.3866,0,[],[],0,[],[],1,[2.6315999999046653],[2.6315999999046653],0,[],[],,,,,,,
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3867,820.7277,I really struggled to find a good relationship between the food amount and the features.,1,[20.340600000023755],[20.340600000023755],
,022,2026-01-12_14h31.43.890,explain2,2025.1.1,Win32,158.7301587,665e750c97f12272bd9ab99e,69653ec67aeed6b1043c5c09,69654c03e59a01d0936fd8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
