consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,19.6126,19.6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,19.6129,30.7941,1,[8.197099999994066],[8.197099999994066],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,30.7942,54.6734,1,[20.88009999999406],[20.88009999999406],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,54.6738,71.9511,Yes,12.9321,Yes,8.7789,Yes,15.1106,No,11.1616,1,[2.186199999988105],[2.186199999988105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,71.9515,77.2618,1,[2.315499999999986],[2.315499999999986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2626,85.5928,Any of These,6.9533,1,[1.3824999999999932],[1.3824999999999932],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5932,90.8447,1,[2.2534000000059677],[2.2534000000059677],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8448,112.6703,1,[18.830599999994035],[18.830599999994035],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106,2026-01-12_14h40.22.524,explain2,2025.1.1,Win32,59.88023952,5dce56cf1480fb0dfc4bfd2f,69653ec67aeed6b1043c5c09,69654d49c38919bdaf5d78b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.6704,128.5946,1,[12.928799999982118],[12.928799999982118],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
