consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,39.3796,39.3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,39.3798,45.3802,1,[3.0005999999046367],[3.0005999999046367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,45.3804,54.7678,1,[6.388199999928474],[6.388199999928474],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,54.7687,66.019,Yes,6.8324,Yes,8.115,Yes,9.1998,No,10.0768,1,[1.1886000000238255],[1.1886000000238255],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,66.0199,70.7135,1,[1.700300000071536],[1.700300000071536],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7139,74.297,Any of These,2.8243,1,[0.7667999999523545],[0.7667999999523545],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2972,78.1469,1,[0.850100000023815],[0.850100000023815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1472,86.7806,1,[5.633399999976177],[5.633399999976177],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7808,94.4306,1,[4.650199999928475],[4.650199999928475],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4385,110.9984,1,[13.567000000000007],[13.567000000000007],"Maybe because it's squat, yellow, and has a straight tail",110.9991,111.4974,0,0,0,0,1,N,Y,C,N_Y_C.png,training,1,1,7,high,color,tail,shape,Y,B,N,T,H2,H1,I2,C,S,55,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","low,low,medium,medium,medium,medium,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-01-12_15h40.10.723,explain2,2025.1.1,Win32,60.24096386,633f03bb432dc8f74ab3a896,69653ec67aeed6b1043c5c09,69654c7c2e8374325d661fb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4992,126.8205,1,[12.322200000047701],[12.322200000047701],Blue and curly tail,126.821,127.3184,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,3,low,color,tail,shape,Y,B,N,T,L2,L1,I1,C,S,55,3_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","low,low,medium,medium,medium,medium,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
