consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,21.717,21.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,21.7179,73.4231,1,[46.718],[46.718],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,73.4233,87.1061,1,[8.683299999999818],[8.683299999999818],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,87.1063,137.3909,1,[45.2842999999998],[45.2842999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,137.3912,159.0248,1,[16.63369999999972],[16.63369999999972],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,,,,,,159.032,228.0432,1,[66.01780000000028],[66.01780000000028],"5 seems like an average fertility rating (since the scale is 1-10). This reptile has strips going up and to the right and webbed feet, perhaps these are indications of average fertility. ",228.0433,229.0425,0,0,0,0,1,F,E,E_F.png,training,1,1,5,low,feet,stripes,C,F,E,W,33,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,,,,,,229.0442,280.7949,1,[48.75200000000001],[48.75219999999973],This is on the lower end of fertility and this might perhaps be due to the reptile having strips that go up and to the left. ,280.795,281.7934,0,1,1,1,1,F,W,W_F.png,training,1,2,3,low,feet,stripes,C,F,E,W,33,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,,,,,,281.7951,334.6451,1,[49.85089999999991],[49.85089999999991],"While this reptile has stripes that go up and to the light (which previously indicated it might have lower fertility), this one also has curled feet which is perhaps leading to it's average fertility rate. ",334.6452,335.6446,0,2,2,2,1,C,W,W_C.png,training,1,3,5,high,feet,stripes,C,F,E,W,33,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-05-30_14h31.41.499,explain2,2025.1.1,MacIntel,59.88023952,651f877f99a86ed3d73471c5,6a1b52fd8d36aba68ae2bfb7,6a1b571d402b89ae46e8d124,,,,,,,,,,,,,,,,,,,,,,,335.6459,362.5456,1,[23.90029999999979],[23.90029999999979],The combination of strips that go up and to the right with curled feet both seem to indicate high fertility when combined. ,362.5458,363.5453,0,3,3,3,1,C,E,E_C.png,training,1,4,9,high,feet,stripes,C,F,E,W,33,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
