consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,7.004,7.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,7.005,19.096,1,[7.1000000000000085],[7.1000000000000085],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,19.097,29.263,1,[5.167000000000002],[5.167000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,29.263,43.413,1,[9.150999999999996],[9.150999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,43.414,56.463,1,[8.049999999999997],[8.049999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,,,,,,56.472,77.054,1,[17.584000000000003],[17.584000000000003],Young,77.054,78.047,0,0,0,0,1,F,W,W_F.png,training,1,1,3,low,stripes,feet,E,W,F,C,8,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,,,,,,78.051,90.498,1,[9.450000000000031],[9.450000000000031],Mature age,90.499,91.497,0,1,1,1,1,C,E,E_C.png,training,1,2,10,high,stripes,feet,E,W,F,C,8,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,,,,,,91.5,105.315,1,[10.81699999999995],[10.81699999999995],"Baby feet, too young",105.316,106.314,0,2,2,2,1,C,W,W_C.png,training,1,3,1,low,stripes,feet,E,W,F,C,8,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-30_14h23.13.500,explain2,2025.1.1,MacIntel,62.5,6a1a0488ffcb59c245503788,6a1b52fd8d36aba68ae2bfb7,6a1b550756e720fb106cd5ae,,,,,,,,,,,,,,,,,,,,,,,106.318,114.648,1,[5.334000000000003],[5.334000000000003],Webbed feet mean more fertile,114.649,115.648,0,3,3,3,1,F,E,E_F.png,training,1,4,9,high,stripes,feet,E,W,F,C,8,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
