consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,5.8612,5.8614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,5.8619,163.5533,1,[152.70380000007154],[152.70380000007154],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,163.5542,172.9581,1,[4.412399999976174],[4.412399999976174],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,172.9589,182.3826,1,[4.4293999999761695],[4.4293999999761695],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,182.3837,191.9896,1,[4.612399999976162],[4.612399999976162],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,,,,,,192.0134,213.3874,1,[18.379600000023856],[18.379600000023856],It has multiple stripes and a longer tail making it very attractive to its mate. ,213.3882,214.3839,0,0,0,0,1,C,W,W_C.png,training,1,1,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,,,,,,214.3897,237.4973,1,[20.11320000004767],[20.11360000002381],It was injured prior and lost respect from the group. ,237.4976,238.4933,0,1,1,1,1,C,E,E_C.png,training,1,2,4,low,stripes,feet,W,E,C,F,38,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,,,,,,238.499,258.1938,1,[16.700600000023826],[16.700600000023826],It is older than the other ones. You can see how the mouth differs.  ,258.194,259.1897,0,2,2,2,1,F,E,E_F.png,training,1,3,3,low,stripes,feet,W,E,C,F,38,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-30_18h14.46.734,explain2,2025.1.1,Win32,59.88023952,697a6c86bf59cdece32908c8,6a1b52fd8d36aba68ae2bfb7,6a1b60ab2de374d473cefed4,,,,,,,,,,,,,,,,,,,,,,,259.1952,272.0804,1,[9.891200000047661],[9.891200000047661],Very colorful and bright stripes and patterns. ,272.0806,273.076,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
