consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,3.8218,3.8219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,3.8226,17.8575,1,[9.050000000000004],[9.050000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,17.8585,26.1974,1,[3.3476000001430535],[3.3476000001430535],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,26.1982,31.7762,1,[0.6017999999523198],[0.6017999999523198],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,31.7773,37.2743,1,[0.5027999999523161],[0.5027999999523161],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,,,,,,37.2868,201.7586,1,[161.48520000004768],[161.48520000004768],This reptile received a fertility score because it is being tested or prepared for internal fertilization to ensure successful breeding.,201.7595,202.7623,0,0,0,0,1,C,E,E_C.png,training,1,1,4,low,stripes,feet,W,E,F,C,34,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,,,,,,202.7678,255.179,1,[50.920399999856926],[50.920599999904624],Because it has been mated and produced a clutch but only contained infertile eggs or no embryos.,255.1793,256.184,0,1,1,1,1,C,W,W_C.png,training,1,2,3,high,stripes,feet,W,E,F,C,34,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,,,,,,256.1872,286.1771,1,[29.056400000095323],[29.056400000095323],because the clutch only contained 6 embryos,286.1773,287.1729,0,2,2,2,1,F,E,E_F.png,training,1,3,6,low,stripes,feet,W,E,F,C,34,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-30_17h33.18.954,explain2,2025.1.1,Win32,59.88023952,69cbe8b865f8fe46a3f7a0e6,6a1b52fd8d36aba68ae2bfb7,6a1b5779d5af094a75d66c62,,,,,,,,,,,,,,,,,,,,,,,287.1777,309.9704,1,[21.852099999904624],[21.852099999904624],all eggs in a clutch were fertile ,309.9708,310.972,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,F,C,34,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
