consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,8.904,8.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,8.9042,15.5782,1,[1.695300000011919],[1.695300000011919],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,15.5783,25.0493,1,[4.482500000000002],[4.482500000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,25.0494,35.2794,1,[5.253099999964235],[5.253099999964235],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,35.2797,44.3792,1,[4.110300000011932],[4.110300000011932],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,,,,,,44.3863,88.3142,1,[40.942300000011954],[40.942300000011954],It looks like it's cause of the pattern or webbed feet. It's undefinite though.,88.3145,89.2969,0,0,0,0,1,F,E,E_F.png,training,1,1,3,low,stripes,feet,W,E,C,F,26,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,,,,,,89.2995,120.9352,1,[28.642099999964216],[28.642199999988065],I think it's cause the up left pattern and unwebbed feet had a factor.,120.9353,121.9334,0,1,1,1,1,C,W,W_C.png,training,1,2,6,high,stripes,feet,W,E,C,F,26,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,,,,,,121.9351,160.8271,1,[35.90380000001193],[35.90380000001193],"Since the pattern is different from the last time, I think the unwebbed feet is the factor.",160.8272,161.8233,0,2,2,2,1,C,E,E_C.png,training,1,3,6,low,stripes,feet,W,E,C,F,26,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026,2026-05-30_17h55.57.751,explain2,2025.1.1,Win32,30.03003003,69a4c6b4657dc698d659d549,6a1b52fd8d36aba68ae2bfb7,6a1b5cbc63d4a3bf8d54e1b1,,,,,,,,,,,,,,,,,,,,,,,161.826,199.0437,1,[34.234800000011944],[34.234800000011944],The only factor that feels like it caused it to be better is the up and left pattern.,199.0438,200.0519,0,3,3,3,1,F,W,W_F.png,training,1,4,9,high,stripes,feet,W,E,C,F,26,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
