consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,59.5943,59.5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,59.5955,74.0026,1,[9.41220000000294],[9.41220000000294],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,74.0033,90.0232,1,[11.025700000002985],[11.025700000002985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,90.0237,110.7781,1,[15.757400000005987],[15.757400000005987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,110.7795,127.0174,1,[11.243000000000052],[11.243000000000052],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,127.0391,246.2865,1,[116.25540000000603],[116.25540000000603],"This reptile may have had low fertility because its physical features were not favorable for reproduction, resulting in only 1 surviving offspring",246.2868,247.2853,0,0,0,0,1,F,W,W_F.png,training,1,1,1,low,stripes,feet,E,W,F,C,36,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,247.2903,377.9842,1,[127.69890000000589],[127.69890000000589],"Thia reptile had moderate fertility this season. Its features may have helped it produce some surviving offspring, but other seasonal factors may have limited its success",377.9844,378.9808,0,1,1,1,1,C,E,E_C.png,training,1,2,6,high,stripes,feet,E,W,F,C,36,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,378.9867,522.5078,1,[140.52859999999407],[140.52859999999407],"This reptile had very low fertility this season, producing only 1 surviving offspring. It traits may not have been favarable for reproduction, or seasonal conditions may have reduced its success",522.5079,523.5071,0,2,2,2,1,C,W,W_C.png,training,1,3,1,low,stripes,feet,E,W,F,C,36,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,523.5117,632.3464,1,[105.84579999999698],[105.84589999999105],"The reptile was very fertilethis season. Its features may have been highly favorable for reproduction, allowing many offspring to survive to maturity",632.3465,633.3447,0,3,3,3,1,F,E,E_F.png,training,1,4,10,high,stripes,feet,E,W,F,C,36,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,633.3477,745.5551,1,[109.21070000000316],[109.21070000000316],"This reptile had relatively high fertility. Its traits may have helped it reproduce successfully, leading to several offspring surviving to maturity",745.5553,746.5527,0,4,4,4,1,F,E,E_F.png,training,2,5,7,high,stripes,feet,E,W,F,C,36,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,746.5573,866.482,1,[116.92900000000009],[116.92900000000009],"This reptile had below-average fertility. Its traits may have provided some reproductive advantage, but not enough to produce many surviving offspring",866.4822,867.4721,0,5,5,5,1,C,W,W_C.png,training,2,6,4,low,stripes,feet,E,W,F,C,36,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,867.4768,991.9926,1,[121.52020000000289],[121.52020000000289],"This reptile showed moderate fertility. While some of its traits may have supported reproduction, other factors likely limited the number of offspring that survived",991.9928,992.9887,0,6,6,6,1,F,W,W_F.png,training,2,7,4,low,stripes,feet,E,W,F,C,36,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,992.9932,1099.7095,1,[103.72089999999093],[103.72089999999093],"This reptile had high fertility. Its traits may have been beneficial for reproduction, allowing many offspring to survive to maturity during this breeding season",1099.7099,1100.7001,0,7,7,7,1,C,E,E_C.png,training,2,8,8,high,stripes,feet,E,W,F,C,36,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.7018,1120.2049,1,[16.50609999999392],[16.50620000000299],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,1,low,stripes,feet,E,W,F,C,36,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,1120.2571,1173.7595,"[6,6,6,6]",1,[14.43100000000004],[14.43100000000004],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.7675,1194.3236,,,No,15.6137,,,1,[4.964100000009012],[4.964100000009012],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.3357,1213.1153,,,No,17.7584,,,1,[1.038900000005924],[1.0389999999999873],0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.1166,1223.5534,1,[8.445100000009006],[8.445100000009006],0,[],[],0,[],[],0,[],[],,,,,,,,,,,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.5552,1257.881,5,31.9976,5,33.2708,1,[1.049899999991112],[1.0499999999999545],,,,,,,
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.8819,1447.574,"I looked for patterns between the reptiles visual features and their fertilityscore. Because the fertility score varied a lot, it was difficult to determine whether any specific feature consistently affected fertility. The instruction were clear overall",1,[188.6922000000029],[188.69229999999698],
,036,2026-05-30_17h33.04.179,explain2,2025.1.1,Win32,59.88023952,6a03699538878412d52bd29f,6a1b52fd8d36aba68ae2bfb7,6a1b579cb01a831d31d58c47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
