consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3422,151.6968,1,[38.36119999885557],[38.36119999885557],A blue sperk with paws and a tail seems to eat about four chili's. No further information has been provided yet.,151.6971,152.1958,0,0,0,0,1,N,B,C,N_B_C.png,training,1,1,4,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,T,N,182,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1981,189.5132,1,[34.32899999999998],[34.32899999999998],"Yellow sperks with wings and a tale seem to eat less than the previous sperk, at one chili per day.",189.5133,190.0119,0,1,1,1,1,T,Y,C,T_Y_C.png,training,1,2,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,182,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0141,248.2456,1,[55.24549999999999],[55.24549999999999],"This sperk is blue, has paws, and a tale. It does not have wings. It ate 7 chilis. It could have something to do with the blue color or front paws and lack of wings. This sperk ate a lot, 7 chilies.",248.2457,248.7448,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,7,high,color,tail,wing,B,Y,S,C,I1,H1,H2,T,N,182,7_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.747,297.361,1,[45.615899999618534],[45.615899999618534],This was surpising to me. I was thinking the yellow sperks with wings eat less. This sperk doesn't have front paws either. So I am confused why it ate so many chilies.,297.361,297.8585,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,4,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,T,N,182,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.8601,336.9941,1,[36.14500000000004],[36.145099998474166],"This yellow sperk at five chilis. I think this maybe proves it's not a color thing. But has no wings, so maybe no wings and front paws means more eating.",336.9941,337.4958,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,5,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,T,N,182,5_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.497,393.7604,1,[53.26719999885563],[53.26719999885563],"Well, clearly it's not the no wings that changes anything. This blue sperk with wings and no front paws ate six chilies. I am starting to think this is either random, or I am terrible at this.",393.7605,394.2633,0,5,5,5,1,T,B,S,T_B_S.png,training,1,6,6,high,color,tail,wing,B,Y,S,C,I2,H1,H2,T,N,182,6_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2658,437.963,1,[40.70490000152586],[40.70490000152586],This blue sperk with wings ate 9 chilies. I am completely clueless at this point.,437.9632,438.4623,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,9,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,T,N,182,9_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.465,484.8593,1,[43.3965],[43.39660000038151],"Yellow sperk, no wings and has front paws. Only ate on chili. Maybe yellows with paws and without wings eat the least?",484.8595,485.3594,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,1,low,color,tail,wing,B,Y,S,C,I1,L1,L2,T,N,182,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3615,563.826,1,[75.47809999847414],[75.47809999847414],Blue with wings and no front paws seems to eat a medium amount. I am having significant trouble remembering what I'm learning from sperk to sperk. I think I needed to make some kind of chart at the beginning in order to figure this out. It might be too late for me now.,563.8261,564.323,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,5,high,color,tail,wing,B,Y,S,C,I2,H1,H2,T,N,182,5_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.3249,608.7576,1,[41.446500000000015],[41.446500000000015],"Yello sperk with wings and no paws, six chilies. Maybe the front paws ones eat the least and the winged ones eat more? Or maybe it's the two pawed ones that eat more?",608.7576,609.2547,0,9,9,9,1,T,Y,S,T_Y_S.png,training,2,10,6,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,T,N,182,6_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.2561,641.3892,1,[29.144899999618474],[29.144899999618474],"Well I thought the cat shaped ones eat less, but I guess that's not true at all since this blue little sperk ate 7 chilis.",641.3893,641.8869,0,10,10,10,1,N,B,S,N_B_S.png,training,2,11,7,high,color,tail,wing,B,Y,S,C,I1,H1,H2,T,N,182,7_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8883,704.3715,1,[59.4948999996185],[59.4948999996185],Yellow winged sperk eats a medium amount of chilis I guess. I really wish I wrote some of these down or that we could see all the ones we answered already. I just don't have a good enough memory to figure this out.,704.3715,704.8715,0,11,11,11,1,T,Y,C,T_Y_C.png,training,2,12,4,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,182,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.873,766.6723,1,[58.80120000076295],[58.80120000076295],Cat shaped blue one eats the least amount I guess? But for some reason I thought it was the cat shaped yellow one that ate less. I am so confused. Maybe all the cat shapes eat less? I don't recall anything I've learned to this point.,766.6724,767.1709,0,12,12,12,1,N,B,C,N_B_C.png,training,2,13,2,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,T,N,182,2_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.1732,807.1042,1,[36.93259999847419],[36.93259999847419],Yellow cat shaped sperk eats medium amount of chilis. No explanation. I just haven't the slightest clue. I think this might be random.,807.1044,807.6017,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,4,low,color,tail,wing,B,Y,S,C,I1,L1,L2,T,N,182,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.6033,834.2363,1,[23.645300001144392],[23.645300001144392],Now the winged blue one without paws eats a medium amount. No idea.,834.2364,834.7361,0,14,14,14,1,T,B,C,T_B_C.png,training,2,15,5,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,T,N,182,5_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.7372,876.7203,1,[38.983400001525865],[38.983400001525865],Cat shaped yellow one eats a lower amount. I'm back to thinking cat shaped ones eat less. Maybe medium or less chilis than winged ones with no front paws.,876.7204,877.2192,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,2,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,T,N,182,2_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,2026-02-07_11h03.56.841,explain2,2025.1.1,MacIntel,59.52380952,67044749c28abfd636ceedf0,6984dbf77eae7ba9a4708224,698762396559fb6f844c412d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.221,913.4232,1,[33.20520000076294],[33.20520000076294],Maybe it does have something to do with being yellow? Yellow eat less maybe? I am going in circles at this point.,913.4232,913.9234,0,16,16,16,1,T,Y,C,T_Y_C.png,training,3,17,2,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,182,2_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png","medium,high,low,medium,high,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
