consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,15.1937,15.1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,15.1955,39.8186,1,[21.63339999997615],[21.63339999997615],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,39.8194,66.6998,1,[23.881800000071536],[23.88190000009537],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,66.7031,83.9488,Yes,14.8269,Yes,9.4087,Yes,15.7906,No,13.3901,1,[1.4668999999761638],[1.4668999999761638],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,83.9521,88.2816,1,[1.3337000000476849],[1.333799999952305],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2826,95.8465,Any of These,6.5093,1,[1.066500000000019],[1.066500000000019],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.847,99.7296,1,[0.8829999999999814],[0.8829999999999814],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7302,113.9643,1,[11.250699999928457],[11.250699999928457],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9649,130.9785,1,[14.015399999976154],[14.015399999976154],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9936,176.5768,1,[42.597899999976164],[42.597899999976164],for energy to fly,176.5772,177.0759,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,4,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,10,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.082,206.0091,1,[25.93180000007152],[25.93180000007152],blue ones eat more,206.0092,206.5066,0,1,1,1,1,T,B,C,T_B_C.png,training,1,2,6,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,10,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5112,227.375,1,[17.866400000095382],[17.866400000095382],blue ones eat more,227.3753,227.872,0,2,2,2,1,N,B,C,N_B_C.png,training,1,3,6,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,10,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.8771,250.2231,1,[19.35050000000001],[19.35050000000001],extra active,250.2233,250.7208,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,10,8_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.7255,270.188,1,[16.464999999999975],[16.464999999999975],yellows eat less,270.1881,270.6859,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,4,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,10,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.692,299.8197,1,[26.131600000023866],[26.131600000023866],blue and flying,299.8198,300.3178,0,5,5,5,1,T,B,S,T_B_S.png,training,1,6,6,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,10,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.322,324.0677,1,[20.746899999976165],[20.746899999976165],yellow and less active,324.0678,324.566,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,4,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,10,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5707,336.3188,1,[8.751100000023825],[8.751100000023825],yellow,336.319,336.8152,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,4,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,10,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-02-09_13h11.24.439,explain2,2025.1.1,Win32,59.88023952,612fa6644526903f736cf925,698a01fc1939f7edb285162a,698a3f2c3e953d005fb7a801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8195,362.9656,1,[23.148600000023862],[23.148600000023862],blue but not as active,362.9657,363.464,0,8,8,8,1,N,B,C,N_B_C.png,training,2,9,5,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,10,5_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
