consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4637,188.3988,1,[43.97059999999959],[43.97059999999959],No reason yet.,188.4085,188.8984,0,0,0,0,1,N,B,S,N_B_S.png,training,1,1,5,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,T,N,123,5_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9026,209.5267,1,[17.639200000001097],[17.639200000001097],"it is yellow, so maybe that is why",209.5283,210.0398,0,1,1,1,1,N,Y,S,N_Y_S.png,training,1,2,3,low,shape,color,tail,C,S,B,Y,I1,L2,L1,T,N,123,3_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0444,236.934,1,[23.922900000000368],[23.922900000000368],color and tail shape,236.9356,237.4038,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,6,medium,shape,color,tail,C,S,B,Y,I2,H2,L1,T,N,123,6_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4075,298.7139,1,[58.347800000000746],[58.347800000000746],"color, tail shape and body shape",298.7176,299.2209,0,3,3,3,1,T,B,C,T_B_C.png,training,1,4,8,high,shape,color,tail,C,S,B,Y,I2,H2,H1,T,N,123,8_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.2241,312.9013,1,[10.69139999999851],[10.69139999999851],color and body shape,312.903,313.3889,0,4,4,4,1,T,Y,S,T_Y_S.png,training,1,5,2,low,shape,color,tail,C,S,B,Y,I2,L2,L1,T,N,123,2_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.392,433.8259,1,[117.43959999999959],[117.43959999999959],Tail shape and color,433.8289,434.3219,0,5,5,5,1,T,Y,C,T_Y_C.png,training,1,6,5,medium,shape,color,tail,C,S,B,Y,I2,L2,H1,T,N,123,5_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.3274,444.2735,1,[6.971699999999316],[6.971699999999316],tail shape and color,444.2745,444.7831,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,4,medium,shape,color,tail,C,S,B,Y,I1,L2,H1,T,N,123,4_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.7861,450.1412,1,[2.361000000000047],[2.361000000000047],color ,450.1427,450.6547,0,7,7,7,1,N,B,C,N_B_C.png,training,1,8,6,high,shape,color,tail,C,S,B,Y,I1,H2,H1,T,N,123,6_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.6575,459.2369,1,[5.602899999998499],[5.602899999998499],color and size,459.2383,459.7373,0,8,8,8,1,N,B,S,N_B_S.png,training,2,9,7,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,T,N,123,7_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.7398,474.9621,1,[12.228699999999321],[12.228699999999321],Tail shape maybe,474.9632,475.4616,0,9,9,9,1,T,B,S,T_B_S.png,training,2,10,3,medium,shape,color,tail,C,S,B,Y,I2,H2,L1,T,N,123,3_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.4632,491.086,1,[12.641299999998978],[12.641299999998978],color and body size,491.0872,491.5927,0,10,10,10,1,T,Y,C,T_Y_C.png,training,2,11,4,medium,shape,color,tail,C,S,B,Y,I2,L2,H1,T,N,123,4_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5946,500.4998,1,[5.922099999999659],[5.922099999999659],color ,500.5009,500.9997,0,11,11,11,1,T,B,C,T_B_C.png,training,2,12,7,high,shape,color,tail,C,S,B,Y,I2,H2,H1,T,N,123,7_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0021,505.1639,1,[1.1665000000000418],[1.1665000000000418],color,505.1647,505.6683,0,12,12,12,1,N,Y,C,N_Y_C.png,training,2,13,4,medium,shape,color,tail,C,S,B,Y,I1,L2,H1,T,N,123,4_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6755,515.4478,1,[6.78559999999959],[6.78559999999959],color mostly,515.4489,515.9309,0,13,13,13,1,N,B,C,N_B_C.png,training,2,14,9,high,shape,color,tail,C,S,B,Y,I1,H2,H1,T,N,123,9_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9328,525.8109,1,[6.899300000000835],[6.899300000000835],Tail shape and color,525.8118,526.3029,0,14,14,14,1,T,Y,S,T_Y_S.png,training,2,15,3,low,shape,color,tail,C,S,B,Y,I2,L2,L1,T,N,123,3_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.3051,534.4695,1,[5.181699999999182],[5.181699999999182],color mostly,534.4705,534.946,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,2,low,shape,color,tail,C,S,B,Y,I1,L2,L1,T,N,123,2_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.95,551.8483,1,[13.920099999999593],[13.920099999999593],tail shape and color mostly,551.8494,552.3436,0,16,16,16,1,T,B,C,T_B_C.png,training,3,17,9,high,shape,color,tail,C,S,B,Y,I2,H2,H1,T,N,123,9_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.3454,558.4117,1,[3.073500000000081],[3.073500000000081],color,558.4144,558.9196,0,17,17,17,1,N,B,S,N_B_S.png,training,3,18,6,medium,shape,color,tail,C,S,B,Y,I1,H2,L1,T,N,123,6_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-01-12_14h56.27.845,explain2,2025.1.1,Win32,19.96007984,688bf0636f0a72507afdadaa,69653ec67aeed6b1043c5c09,696551967ed6b6605e4d4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9211,563.0038,1,[1.1018000000008215],[1.1018000000008215],color,563.0047,563.4914,0,18,18,18,1,T,Y,S,T_Y_S.png,training,3,19,4,low,shape,color,tail,C,S,B,Y,I2,L2,L1,T,N,123,4_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png","high,low,medium,medium,medium,low,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
