feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,5,low,color,feet,Y,G,C,F,28,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,2,3,high,color,feet,Y,G,C,F,28,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,8,high,color,feet,Y,G,C,F,28,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,1,4,1,low,color,feet,Y,G,C,F,28,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,2,5,6,low,color,feet,Y,G,C,F,28,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,10,high,color,feet,Y,G,C,F,28,10_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,7,6,high,color,feet,Y,G,C,F,28,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,2,8,3,low,color,feet,Y,G,C,F,28,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,5,high,color,feet,Y,G,C,F,28,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,3,10,5,low,color,feet,Y,G,C,F,28,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,11,6,high,color,feet,Y,G,C,F,28,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,3,12,1,low,color,feet,Y,G,C,F,28,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
