feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,8,high,color,feet,Y,G,F,C,36,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,1,2,4,low,color,feet,Y,G,F,C,36,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,1,3,8,high,color,feet,Y,G,F,C,36,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,1,4,7,low,color,feet,Y,G,F,C,36,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,2,5,3,high,color,feet,Y,G,F,C,36,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,2,6,7,high,color,feet,Y,G,F,C,36,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,2,7,1,low,color,feet,Y,G,F,C,36,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,2,8,5,low,color,feet,Y,G,F,C,36,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,3,9,5,low,color,feet,Y,G,F,C,36,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,3,10,5,high,color,feet,Y,G,F,C,36,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,3,11,5,low,color,feet,Y,G,F,C,36,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,3,12,7,high,color,feet,Y,G,F,C,36,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,high,low"
