feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,8,high,stripes,feet,E,W,F,C,40,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,1,2,5,low,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,1,3,1,low,stripes,feet,E,W,F,C,40,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,1,4,9,high,stripes,feet,E,W,F,C,40,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,2,5,5,high,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,2,6,5,low,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,2,7,2,low,stripes,feet,E,W,F,C,40,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,2,8,8,high,stripes,feet,E,W,F,C,40,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,3,9,1,low,stripes,feet,E,W,F,C,40,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,3,10,8,high,stripes,feet,E,W,F,C,40,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,3,11,9,high,stripes,feet,E,W,F,C,40,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,3,12,1,low,stripes,feet,E,W,F,C,40,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,4,13,5,low,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,4,14,6,high,stripes,feet,E,W,F,C,40,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,4,15,6,low,stripes,feet,E,W,F,C,40,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,4,16,6,high,stripes,feet,E,W,F,C,40,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,low,high,low"
