feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,W,E,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,1,2,5,low,feet,stripes,C,F,W,E,9,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,1,3,7,high,feet,stripes,C,F,W,E,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,1,4,3,low,feet,stripes,C,F,W,E,9,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,2,5,4,low,feet,stripes,C,F,W,E,9,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,2,6,10,high,feet,stripes,C,F,W,E,9,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,2,7,3,low,feet,stripes,C,F,W,E,9,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,2,8,7,high,feet,stripes,C,F,W,E,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,3,9,1,low,feet,stripes,C,F,W,E,9,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,3,10,10,high,feet,stripes,C,F,W,E,9,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,3,11,6,low,feet,stripes,C,F,W,E,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,3,12,6,high,feet,stripes,C,F,W,E,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,4,13,6,high,feet,stripes,C,F,W,E,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,4,14,1,low,feet,stripes,C,F,W,E,9,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,4,15,7,high,feet,stripes,C,F,W,E,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,4,16,1,low,feet,stripes,C,F,W,E,9,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
