feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,1,2,9,high,feet,stripes,F,C,E,W,3,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,1,3,4,low,feet,stripes,F,C,E,W,3,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,1,4,2,low,feet,stripes,F,C,E,W,3,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,2,5,2,low,feet,stripes,F,C,E,W,3,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,2,6,5,high,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,2,7,5,low,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,2,8,4,high,feet,stripes,F,C,E,W,3,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,3,9,4,low,feet,stripes,F,C,E,W,3,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,3,10,5,low,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,3,11,6,high,feet,stripes,F,C,E,W,3,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,3,12,9,high,feet,stripes,F,C,E,W,3,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,4,13,9,low,feet,stripes,F,C,E,W,3,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,4,14,3,high,feet,stripes,F,C,E,W,3,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,4,15,4,low,feet,stripes,F,C,E,W,3,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,4,16,7,high,feet,stripes,F,C,E,W,3,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
