feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,3,low,stripes,feet,E,W,F,C,176,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,1,2,7,high,stripes,feet,E,W,F,C,176,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,W,W_F.png,training,1,3,6,low,stripes,feet,E,W,F,C,176,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,1,4,9,high,stripes,feet,E,W,F,C,176,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,W,W_F.png,training,2,5,4,low,stripes,feet,E,W,F,C,176,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,2,6,3,high,stripes,feet,E,W,F,C,176,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,2,7,7,high,stripes,feet,E,W,F,C,176,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,W,W_C.png,training,2,8,2,low,stripes,feet,E,W,F,C,176,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,W,W_F.png,training,3,9,5,low,stripes,feet,E,W,F,C,176,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,3,10,10,high,stripes,feet,E,W,F,C,176,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,3,11,9,high,stripes,feet,E,W,F,C,176,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,W,W_C.png,training,3,12,4,low,stripes,feet,E,W,F,C,176,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,E,E_F.png,training,4,13,8,high,stripes,feet,E,W,F,C,176,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,W,W_C.png,training,4,14,3,low,stripes,feet,E,W,F,C,176,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
C,E,E_C.png,training,4,15,9,high,stripes,feet,E,W,F,C,176,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
F,W,W_F.png,training,4,16,6,low,stripes,feet,E,W,F,C,176,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low"
