feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,5,low,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,1,2,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,1,3,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,1,4,5,low,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,2,5,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,2,6,7,low,feet,stripes,F,C,E,W,83,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,2,7,3,low,feet,stripes,F,C,E,W,83,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,2,8,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,3,9,4,low,feet,stripes,F,C,E,W,83,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,3,10,4,high,feet,stripes,F,C,E,W,83,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,3,11,3,low,feet,stripes,F,C,E,W,83,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,3,12,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,4,13,6,low,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,4,14,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,4,15,6,low,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,4,16,5,high,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
