feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,6,low,feet,stripes,F,C,E,W,207,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,1,2,2,low,feet,stripes,F,C,E,W,207,2_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,1,3,7,high,feet,stripes,F,C,E,W,207,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,1,4,9,high,feet,stripes,F,C,E,W,207,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,2,5,2,low,feet,stripes,F,C,E,W,207,2_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,2,6,7,high,feet,stripes,F,C,E,W,207,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,2,7,3,high,feet,stripes,F,C,E,W,207,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,2,8,4,low,feet,stripes,F,C,E,W,207,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,3,9,10,high,feet,stripes,F,C,E,W,207,10_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,3,10,7,high,feet,stripes,F,C,E,W,207,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,3,11,1,low,feet,stripes,F,C,E,W,207,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,3,12,3,low,feet,stripes,F,C,E,W,207,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,4,13,7,high,feet,stripes,F,C,E,W,207,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,4,14,4,low,feet,stripes,F,C,E,W,207,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,4,15,6,low,feet,stripes,F,C,E,W,207,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,4,16,7,high,feet,stripes,F,C,E,W,207,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
