feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,6,high,feet,stripes,C,F,W,E,93,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,1,2,1,low,feet,stripes,C,F,W,E,93,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,1,3,3,high,feet,stripes,C,F,W,E,93,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,1,4,4,low,feet,stripes,C,F,W,E,93,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,2,5,9,high,feet,stripes,C,F,W,E,93,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,2,6,6,low,feet,stripes,C,F,W,E,93,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,2,7,1,low,feet,stripes,C,F,W,E,93,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,2,8,7,high,feet,stripes,C,F,W,E,93,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,3,9,4,low,feet,stripes,C,F,W,E,93,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,3,10,6,high,feet,stripes,C,F,W,E,93,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,3,11,1,low,feet,stripes,C,F,W,E,93,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,3,12,8,high,feet,stripes,C,F,W,E,93,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,E,E_C.png,training,4,13,9,high,feet,stripes,C,F,W,E,93,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,E,E_F.png,training,4,14,4,low,feet,stripes,C,F,W,E,93,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
C,W,W_C.png,training,4,15,10,high,feet,stripes,C,F,W,E,93,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
F,W,W_F.png,training,4,16,4,low,feet,stripes,C,F,W,E,93,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low"
