feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,4,low,feet,stripes,C,F,E,W,281,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,1,2,8,high,feet,stripes,C,F,E,W,281,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,1,3,9,low,feet,stripes,C,F,E,W,281,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,1,4,10,high,feet,stripes,C,F,E,W,281,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,2,5,5,low,feet,stripes,C,F,E,W,281,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,2,6,5,low,feet,stripes,C,F,E,W,281,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,2,7,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,2,8,8,high,feet,stripes,C,F,E,W,281,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,3,9,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,3,10,10,low,feet,stripes,C,F,E,W,281,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,3,11,9,high,feet,stripes,C,F,E,W,281,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,3,12,3,low,feet,stripes,C,F,E,W,281,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,E,E_F.png,training,4,13,6,low,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,W,W_C.png,training,4,14,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
F,W,W_F.png,training,4,15,3,low,feet,stripes,C,F,E,W,281,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
C,E,E_C.png,training,4,16,10,high,feet,stripes,C,F,E,W,281,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high"
