feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,W,E,153,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,1,2,3,low,feet,stripes,C,F,W,E,153,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,1,3,3,low,feet,stripes,C,F,W,E,153,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,1,4,7,high,feet,stripes,C,F,W,E,153,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,2,5,3,low,feet,stripes,C,F,W,E,153,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,2,6,6,high,feet,stripes,C,F,W,E,153,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,2,7,9,high,feet,stripes,C,F,W,E,153,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,2,8,5,low,feet,stripes,C,F,W,E,153,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,3,9,7,high,feet,stripes,C,F,W,E,153,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,3,10,3,low,feet,stripes,C,F,W,E,153,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,3,11,9,high,feet,stripes,C,F,W,E,153,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,3,12,5,low,feet,stripes,C,F,W,E,153,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,4,13,4,low,feet,stripes,C,F,W,E,153,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,4,14,4,low,feet,stripes,C,F,W,E,153,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,4,15,9,high,feet,stripes,C,F,W,E,153,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,4,16,9,high,feet,stripes,C,F,W,E,153,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low"
