feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,10,high,feet,stripes,F,C,W,E,87,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,1,2,3,low,feet,stripes,F,C,W,E,87,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,1,3,6,high,feet,stripes,F,C,W,E,87,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,1,4,3,low,feet,stripes,F,C,W,E,87,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,2,5,3,low,feet,stripes,F,C,W,E,87,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,2,6,8,high,feet,stripes,F,C,W,E,87,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,2,7,2,low,feet,stripes,F,C,W,E,87,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,2,8,10,high,feet,stripes,F,C,W,E,87,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,3,9,4,low,feet,stripes,F,C,W,E,87,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,3,10,6,high,feet,stripes,F,C,W,E,87,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,3,11,7,high,feet,stripes,F,C,W,E,87,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,3,12,3,low,feet,stripes,F,C,W,E,87,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,4,13,6,low,feet,stripes,F,C,W,E,87,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,4,14,7,high,feet,stripes,F,C,W,E,87,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,4,15,8,high,feet,stripes,F,C,W,E,87,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,4,16,1,low,feet,stripes,F,C,W,E,87,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low"
