feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,4,low,stripes,feet,W,E,C,F,58,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,1,2,6,high,stripes,feet,W,E,C,F,58,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,W,W_F.png,training,1,3,8,high,stripes,feet,W,E,C,F,58,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,1,4,4,low,stripes,feet,W,E,C,F,58,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,W,W_F.png,training,2,5,4,high,stripes,feet,W,E,C,F,58,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,2,6,2,low,stripes,feet,W,E,C,F,58,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,E,E_F.png,training,2,7,3,low,stripes,feet,W,E,C,F,58,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,2,8,10,high,stripes,feet,W,E,C,F,58,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,W,W_F.png,training,3,9,6,high,stripes,feet,W,E,C,F,58,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,E,E_F.png,training,3,10,5,low,stripes,feet,W,E,C,F,58,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,3,11,6,low,stripes,feet,W,E,C,F,58,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,3,12,9,high,stripes,feet,W,E,C,F,58,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,4,13,2,low,stripes,feet,W,E,C,F,58,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,4,14,8,high,stripes,feet,W,E,C,F,58,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,W,W_F.png,training,4,15,7,high,stripes,feet,W,E,C,F,58,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,E,E_F.png,training,4,16,3,low,stripes,feet,W,E,C,F,58,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
