feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,F,C,196,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,1,2,6,low,stripes,feet,E,W,F,C,196,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,1,3,6,high,stripes,feet,E,W,F,C,196,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,1,4,4,low,stripes,feet,E,W,F,C,196,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,2,5,5,low,stripes,feet,E,W,F,C,196,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,2,6,3,low,stripes,feet,E,W,F,C,196,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,2,7,8,high,stripes,feet,E,W,F,C,196,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,2,8,10,high,stripes,feet,E,W,F,C,196,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,3,9,9,high,stripes,feet,E,W,F,C,196,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,3,10,3,low,stripes,feet,E,W,F,C,196,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,3,11,7,high,stripes,feet,E,W,F,C,196,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,3,12,1,low,stripes,feet,E,W,F,C,196,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,4,13,4,low,stripes,feet,E,W,F,C,196,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,4,14,4,high,stripes,feet,E,W,F,C,196,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,4,15,9,high,stripes,feet,E,W,F,C,196,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,4,16,1,low,stripes,feet,E,W,F,C,196,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
