feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,4,low,stripes,feet,E,W,F,C,4,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,1,2,9,high,stripes,feet,E,W,F,C,4,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,1,3,3,high,stripes,feet,E,W,F,C,4,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,1,4,3,low,stripes,feet,E,W,F,C,4,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,2,5,10,high,stripes,feet,E,W,F,C,4,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,2,6,8,high,stripes,feet,E,W,F,C,4,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,2,7,6,low,stripes,feet,E,W,F,C,4,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,2,8,5,low,stripes,feet,E,W,F,C,4,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,3,9,8,high,stripes,feet,E,W,F,C,4,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,3,10,6,low,stripes,feet,E,W,F,C,4,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,3,11,5,low,stripes,feet,E,W,F,C,4,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,3,12,5,high,stripes,feet,E,W,F,C,4,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,4,13,3,low,stripes,feet,E,W,F,C,4,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,4,14,8,high,stripes,feet,E,W,F,C,4,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,4,15,8,high,stripes,feet,E,W,F,C,4,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,4,16,4,low,stripes,feet,E,W,F,C,4,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high"
