feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,8,high,feet,stripes,C,F,W,E,237,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,1,2,6,low,feet,stripes,C,F,W,E,237,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,1,3,4,low,feet,stripes,C,F,W,E,237,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,1,4,6,high,feet,stripes,C,F,W,E,237,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,2,5,9,high,feet,stripes,C,F,W,E,237,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,2,6,2,low,feet,stripes,C,F,W,E,237,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,2,7,4,high,feet,stripes,C,F,W,E,237,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,2,8,2,low,feet,stripes,C,F,W,E,237,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,3,9,10,high,feet,stripes,C,F,W,E,237,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,3,10,3,low,feet,stripes,C,F,W,E,237,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,3,11,1,low,feet,stripes,C,F,W,E,237,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,3,12,10,high,feet,stripes,C,F,W,E,237,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,4,13,8,low,feet,stripes,C,F,W,E,237,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,4,14,3,high,feet,stripes,C,F,W,E,237,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,4,15,4,high,feet,stripes,C,F,W,E,237,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,4,16,2,low,feet,stripes,C,F,W,E,237,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low"
