feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,4,low,feet,stripes,F,C,W,E,95,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,1,2,4,low,feet,stripes,F,C,W,E,95,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,1,3,8,high,feet,stripes,F,C,W,E,95,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,1,4,6,high,feet,stripes,F,C,W,E,95,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,2,5,5,low,feet,stripes,F,C,W,E,95,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,2,6,8,high,feet,stripes,F,C,W,E,95,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,2,7,9,high,feet,stripes,F,C,W,E,95,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,2,8,5,low,feet,stripes,F,C,W,E,95,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,3,9,2,low,feet,stripes,F,C,W,E,95,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,3,10,8,high,feet,stripes,F,C,W,E,95,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,3,11,9,high,feet,stripes,F,C,W,E,95,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,3,12,2,low,feet,stripes,F,C,W,E,95,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,4,13,8,high,feet,stripes,F,C,W,E,95,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,4,14,10,high,feet,stripes,F,C,W,E,95,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,4,15,5,low,feet,stripes,F,C,W,E,95,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,4,16,3,low,feet,stripes,F,C,W,E,95,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,high,high,low"
