feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,5,low,stripes,feet,W,E,F,C,186,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,F,C,186,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,1,3,6,high,stripes,feet,W,E,F,C,186,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,1,4,8,high,stripes,feet,W,E,F,C,186,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,2,5,2,low,stripes,feet,W,E,F,C,186,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,2,6,7,high,stripes,feet,W,E,F,C,186,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,2,7,3,low,stripes,feet,W,E,F,C,186,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,2,8,10,high,stripes,feet,W,E,F,C,186,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,3,9,4,low,stripes,feet,W,E,F,C,186,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,3,10,8,high,stripes,feet,W,E,F,C,186,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,3,11,2,high,stripes,feet,W,E,F,C,186,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,3,12,6,low,stripes,feet,W,E,F,C,186,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,W,W_C.png,training,4,13,10,high,stripes,feet,W,E,F,C,186,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,E,E_F.png,training,4,14,1,low,stripes,feet,W,E,F,C,186,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
C,E,E_C.png,training,4,15,1,low,stripes,feet,W,E,F,C,186,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
F,W,W_F.png,training,4,16,10,high,stripes,feet,W,E,F,C,186,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low"
