feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,2,low,feet,stripes,F,C,W,E,71,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,W,W_C.png,training,1,2,6,low,feet,stripes,F,C,W,E,71,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,E,E_F.png,training,1,3,7,high,feet,stripes,F,C,W,E,71,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,W,W_F.png,training,1,4,5,high,feet,stripes,F,C,W,E,71,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,E,E_C.png,training,2,5,1,low,feet,stripes,F,C,W,E,71,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,E,E_F.png,training,2,6,6,high,feet,stripes,F,C,W,E,71,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,W,W_C.png,training,2,7,2,low,feet,stripes,F,C,W,E,71,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,W,W_F.png,training,2,8,6,high,feet,stripes,F,C,W,E,71,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,W,W_C.png,training,3,9,3,low,feet,stripes,F,C,W,E,71,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,E,E_C.png,training,3,10,2,low,feet,stripes,F,C,W,E,71,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,E,E_F.png,training,3,11,6,high,feet,stripes,F,C,W,E,71,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,W,W_F.png,training,3,12,6,high,feet,stripes,F,C,W,E,71,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,W,W_F.png,training,4,13,7,high,feet,stripes,F,C,W,E,71,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,E,E_C.png,training,4,14,4,low,feet,stripes,F,C,W,E,71,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
F,E,E_F.png,training,4,15,5,high,feet,stripes,F,C,W,E,71,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
C,W,W_C.png,training,4,16,3,low,feet,stripes,F,C,W,E,71,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low"
