feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,10,high,feet,stripes,F,C,E,W,271,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,1,2,6,low,feet,stripes,F,C,E,W,271,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,1,3,3,low,feet,stripes,F,C,E,W,271,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,1,4,7,high,feet,stripes,F,C,E,W,271,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,2,5,7,low,feet,stripes,F,C,E,W,271,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,2,6,5,low,feet,stripes,F,C,E,W,271,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,2,7,4,high,feet,stripes,F,C,E,W,271,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,2,8,8,high,feet,stripes,F,C,E,W,271,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,3,9,4,low,feet,stripes,F,C,E,W,271,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,3,10,10,high,feet,stripes,F,C,E,W,271,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,3,11,7,high,feet,stripes,F,C,E,W,271,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,3,12,2,low,feet,stripes,F,C,E,W,271,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,4,13,5,high,feet,stripes,F,C,E,W,271,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,4,14,3,high,feet,stripes,F,C,E,W,271,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,4,15,6,low,feet,stripes,F,C,E,W,271,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,4,16,2,low,feet,stripes,F,C,E,W,271,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low"
