feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,9,high,stripes,feet,E,W,F,C,136,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,1,2,4,low,stripes,feet,E,W,F,C,136,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,1,3,5,low,stripes,feet,E,W,F,C,136,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,1,4,10,high,stripes,feet,E,W,F,C,136,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,2,5,8,high,stripes,feet,E,W,F,C,136,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,2,6,5,low,stripes,feet,E,W,F,C,136,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,2,7,9,high,stripes,feet,E,W,F,C,136,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,2,8,3,low,stripes,feet,E,W,F,C,136,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,3,9,9,high,stripes,feet,E,W,F,C,136,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,3,10,3,low,stripes,feet,E,W,F,C,136,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,3,11,3,high,stripes,feet,E,W,F,C,136,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,3,12,5,low,stripes,feet,E,W,F,C,136,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,4,13,1,low,stripes,feet,E,W,F,C,136,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,4,14,4,low,stripes,feet,E,W,F,C,136,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,4,15,8,high,stripes,feet,E,W,F,C,136,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,4,16,5,high,stripes,feet,E,W,F,C,136,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
