feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,6,low,stripes,feet,W,E,C,F,90,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,1,2,2,low,stripes,feet,W,E,C,F,90,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,1,3,8,high,stripes,feet,W,E,C,F,90,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,1,4,10,high,stripes,feet,W,E,C,F,90,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,2,5,3,low,stripes,feet,W,E,C,F,90,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,2,6,10,high,stripes,feet,W,E,C,F,90,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,2,7,5,high,stripes,feet,W,E,C,F,90,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,2,8,3,low,stripes,feet,W,E,C,F,90,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,3,9,9,high,stripes,feet,W,E,C,F,90,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,3,10,7,high,stripes,feet,W,E,C,F,90,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,3,11,3,low,stripes,feet,W,E,C,F,90,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,3,12,3,low,stripes,feet,W,E,C,F,90,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,4,13,4,high,stripes,feet,W,E,C,F,90,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,4,14,1,low,stripes,feet,W,E,C,F,90,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,4,15,5,low,stripes,feet,W,E,C,F,90,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,4,16,10,high,stripes,feet,W,E,C,F,90,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
