feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,7,high,stripes,feet,E,W,F,C,284,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,1,2,3,low,stripes,feet,E,W,F,C,284,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,1,3,5,low,stripes,feet,E,W,F,C,284,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,1,4,7,high,stripes,feet,E,W,F,C,284,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,2,5,4,low,stripes,feet,E,W,F,C,284,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,2,6,1,low,stripes,feet,E,W,F,C,284,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,2,7,7,high,stripes,feet,E,W,F,C,284,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,2,8,7,high,stripes,feet,E,W,F,C,284,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,3,9,4,low,stripes,feet,E,W,F,C,284,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,3,10,8,high,stripes,feet,E,W,F,C,284,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,3,11,4,low,stripes,feet,E,W,F,C,284,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,3,12,5,high,stripes,feet,E,W,F,C,284,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,4,13,10,high,stripes,feet,E,W,F,C,284,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,4,14,1,low,stripes,feet,E,W,F,C,284,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,4,15,5,low,stripes,feet,E,W,F,C,284,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,4,16,5,high,stripes,feet,E,W,F,C,284,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high"
