feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,10,high,feet,stripes,C,F,E,W,105,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,1,2,4,low,feet,stripes,C,F,E,W,105,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,1,3,5,low,feet,stripes,C,F,E,W,105,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,1,4,8,high,feet,stripes,C,F,E,W,105,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,2,5,7,high,feet,stripes,C,F,E,W,105,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,2,6,1,low,feet,stripes,C,F,E,W,105,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,2,7,1,low,feet,stripes,C,F,E,W,105,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,2,8,10,high,feet,stripes,C,F,E,W,105,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,3,9,7,high,feet,stripes,C,F,E,W,105,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,3,10,5,low,feet,stripes,C,F,E,W,105,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,3,11,8,high,feet,stripes,C,F,E,W,105,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,3,12,2,low,feet,stripes,C,F,E,W,105,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,4,13,2,low,feet,stripes,C,F,E,W,105,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,4,14,10,high,feet,stripes,C,F,E,W,105,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,4,15,2,low,feet,stripes,C,F,E,W,105,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,4,16,8,high,feet,stripes,C,F,E,W,105,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,low,high,low"
