feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,5,low,stripes,feet,W,E,C,F,46,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,1,2,10,high,stripes,feet,W,E,C,F,46,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,1,3,3,low,stripes,feet,W,E,C,F,46,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,1,4,10,high,stripes,feet,W,E,C,F,46,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,2,5,9,high,stripes,feet,W,E,C,F,46,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,2,6,1,low,stripes,feet,W,E,C,F,46,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,2,7,3,high,stripes,feet,W,E,C,F,46,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,2,8,8,low,stripes,feet,W,E,C,F,46,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,3,9,4,low,stripes,feet,W,E,C,F,46,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,3,10,8,high,stripes,feet,W,E,C,F,46,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,3,11,9,high,stripes,feet,W,E,C,F,46,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,3,12,4,low,stripes,feet,W,E,C,F,46,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,4,13,1,low,stripes,feet,W,E,C,F,46,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,4,14,8,low,stripes,feet,W,E,C,F,46,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,4,15,8,high,stripes,feet,W,E,C,F,46,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,4,16,8,high,stripes,feet,W,E,C,F,46,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
