feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,6,high,stripes,feet,E,W,C,F,168,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,1,2,3,low,stripes,feet,E,W,C,F,168,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,1,3,9,high,stripes,feet,E,W,C,F,168,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,1,4,5,low,stripes,feet,E,W,C,F,168,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,2,5,4,high,stripes,feet,E,W,C,F,168,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,2,6,1,low,stripes,feet,E,W,C,F,168,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,2,7,10,high,stripes,feet,E,W,C,F,168,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,2,8,3,low,stripes,feet,E,W,C,F,168,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,3,9,4,low,stripes,feet,E,W,C,F,168,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,3,10,3,high,stripes,feet,E,W,C,F,168,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,3,11,5,low,stripes,feet,E,W,C,F,168,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,3,12,7,high,stripes,feet,E,W,C,F,168,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,4,13,10,high,stripes,feet,E,W,C,F,168,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,4,14,6,high,stripes,feet,E,W,C,F,168,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,4,15,7,low,stripes,feet,E,W,C,F,168,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,4,16,2,low,stripes,feet,E,W,C,F,168,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high"
