feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,7,high,stripes,feet,E,W,F,C,40,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,1,2,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,1,3,5,high,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,1,4,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,2,5,9,high,stripes,feet,E,W,F,C,40,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,2,6,1,low,stripes,feet,E,W,F,C,40,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,2,7,10,high,stripes,feet,E,W,F,C,40,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,2,8,3,low,stripes,feet,E,W,F,C,40,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,3,9,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,3,10,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,3,11,8,high,stripes,feet,E,W,F,C,40,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,3,12,10,high,stripes,feet,E,W,F,C,40,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,E,E_F.png,training,4,13,8,high,stripes,feet,E,W,F,C,40,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,W,W_C.png,training,4,14,1,low,stripes,feet,E,W,F,C,40,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
C,E,E_C.png,training,4,15,4,high,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
F,W,W_F.png,training,4,16,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low"
