feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,8,high,feet,stripes,C,F,E,W,173,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,1,2,6,low,feet,stripes,C,F,E,W,173,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,1,3,3,low,feet,stripes,C,F,E,W,173,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,1,4,5,high,feet,stripes,C,F,E,W,173,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,2,5,2,low,feet,stripes,C,F,E,W,173,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,2,6,9,high,feet,stripes,C,F,E,W,173,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,2,7,9,high,feet,stripes,C,F,E,W,173,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,2,8,4,low,feet,stripes,C,F,E,W,173,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,3,9,9,high,feet,stripes,C,F,E,W,173,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,3,10,1,low,feet,stripes,C,F,E,W,173,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,3,11,6,high,feet,stripes,C,F,E,W,173,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,3,12,3,low,feet,stripes,C,F,E,W,173,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,4,13,6,low,feet,stripes,C,F,E,W,173,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,4,14,7,high,feet,stripes,C,F,E,W,173,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,4,15,3,high,feet,stripes,C,F,E,W,173,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,4,16,2,low,feet,stripes,C,F,E,W,173,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high"
