feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,6,high,feet,stripes,F,C,W,E,59,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,1,2,2,low,feet,stripes,F,C,W,E,59,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,1,3,8,low,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,1,4,8,high,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,2,5,9,high,feet,stripes,F,C,W,E,59,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,2,6,3,low,feet,stripes,F,C,W,E,59,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,2,7,4,low,feet,stripes,F,C,W,E,59,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,2,8,10,high,feet,stripes,F,C,W,E,59,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,3,9,10,high,feet,stripes,F,C,W,E,59,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,3,10,5,low,feet,stripes,F,C,W,E,59,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,3,11,4,low,feet,stripes,F,C,W,E,59,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,3,12,8,high,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,4,13,5,high,feet,stripes,F,C,W,E,59,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,4,14,5,low,feet,stripes,F,C,W,E,59,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,4,15,8,high,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,4,16,5,low,feet,stripes,F,C,W,E,59,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high"
