feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,8,high,stripes,feet,W,E,C,F,78,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,C,F,78,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,1,3,9,high,stripes,feet,W,E,C,F,78,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,1,4,3,low,stripes,feet,W,E,C,F,78,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,2,5,10,high,stripes,feet,W,E,C,F,78,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,2,6,2,low,stripes,feet,W,E,C,F,78,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,2,7,7,high,stripes,feet,W,E,C,F,78,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,2,8,1,low,stripes,feet,W,E,C,F,78,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,3,9,5,low,stripes,feet,W,E,C,F,78,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,3,10,8,high,stripes,feet,W,E,C,F,78,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,3,11,5,high,stripes,feet,W,E,C,F,78,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,3,12,3,low,stripes,feet,W,E,C,F,78,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,4,13,2,low,stripes,feet,W,E,C,F,78,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,4,14,5,low,stripes,feet,W,E,C,F,78,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,4,15,9,high,stripes,feet,W,E,C,F,78,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,4,16,5,high,stripes,feet,W,E,C,F,78,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high"
