feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,F,C,118,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,1,2,3,low,stripes,feet,W,E,F,C,118,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,1,3,10,high,stripes,feet,W,E,F,C,118,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,1,4,7,low,stripes,feet,W,E,F,C,118,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,2,5,1,low,stripes,feet,W,E,F,C,118,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,2,6,6,high,stripes,feet,W,E,F,C,118,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,2,7,2,low,stripes,feet,W,E,F,C,118,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,2,8,7,high,stripes,feet,W,E,F,C,118,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,3,9,3,low,stripes,feet,W,E,F,C,118,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,3,10,10,high,stripes,feet,W,E,F,C,118,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,3,11,7,high,stripes,feet,W,E,F,C,118,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,3,12,4,low,stripes,feet,W,E,F,C,118,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,4,13,6,low,stripes,feet,W,E,F,C,118,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,4,14,4,low,stripes,feet,W,E,F,C,118,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,4,15,10,high,stripes,feet,W,E,F,C,118,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,4,16,6,high,stripes,feet,W,E,F,C,118,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
