feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,3,low,feet,stripes,C,F,W,E,53,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,1,2,5,low,feet,stripes,C,F,W,E,53,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,W,E,53,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,1,4,9,high,feet,stripes,C,F,W,E,53,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,2,5,8,high,feet,stripes,C,F,W,E,53,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,2,6,1,low,feet,stripes,C,F,W,E,53,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,2,7,10,high,feet,stripes,C,F,W,E,53,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,2,8,8,low,feet,stripes,C,F,W,E,53,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,3,9,5,high,feet,stripes,C,F,W,E,53,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,3,10,10,high,feet,stripes,C,F,W,E,53,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,3,11,2,low,feet,stripes,C,F,W,E,53,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,3,12,2,low,feet,stripes,C,F,W,E,53,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,4,13,5,high,feet,stripes,C,F,W,E,53,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,4,14,7,high,feet,stripes,C,F,W,E,53,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,4,15,1,low,feet,stripes,C,F,W,E,53,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,4,16,10,low,feet,stripes,C,F,W,E,53,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high"
