feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,2,low,stripes,feet,E,W,C,F,148,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,1,2,7,high,stripes,feet,E,W,C,F,148,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,1,3,8,high,stripes,feet,E,W,C,F,148,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,1,4,3,low,stripes,feet,E,W,C,F,148,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,2,5,6,low,stripes,feet,E,W,C,F,148,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,2,6,8,high,stripes,feet,E,W,C,F,148,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,2,7,10,high,stripes,feet,E,W,C,F,148,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,2,8,3,low,stripes,feet,E,W,C,F,148,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,3,9,9,high,stripes,feet,E,W,C,F,148,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,3,10,4,low,stripes,feet,E,W,C,F,148,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,3,11,6,high,stripes,feet,E,W,C,F,148,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,3,12,3,low,stripes,feet,E,W,C,F,148,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,4,13,9,high,stripes,feet,E,W,C,F,148,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,4,14,5,high,stripes,feet,E,W,C,F,148,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,4,15,2,low,stripes,feet,E,W,C,F,148,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,4,16,5,low,stripes,feet,E,W,C,F,148,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high"
