feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,3,low,feet,stripes,F,C,E,W,123,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,W,W_F.png,training,1,2,7,high,feet,stripes,F,C,E,W,123,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,E,E_F.png,training,1,3,7,high,feet,stripes,F,C,E,W,123,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,E,E_C.png,training,1,4,5,low,feet,stripes,F,C,E,W,123,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,E,E_F.png,training,2,5,10,high,feet,stripes,F,C,E,W,123,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,W,W_C.png,training,2,6,3,low,feet,stripes,F,C,E,W,123,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,E,E_C.png,training,2,7,7,low,feet,stripes,F,C,E,W,123,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,W,W_F.png,training,2,8,6,high,feet,stripes,F,C,E,W,123,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,W,W_C.png,training,3,9,5,low,feet,stripes,F,C,E,W,123,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,E,E_C.png,training,3,10,5,low,feet,stripes,F,C,E,W,123,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,W,W_F.png,training,3,11,7,high,feet,stripes,F,C,E,W,123,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,E,E_F.png,training,3,12,9,high,feet,stripes,F,C,E,W,123,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,W,W_C.png,training,4,13,5,low,feet,stripes,F,C,E,W,123,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,E,E_F.png,training,4,14,9,high,feet,stripes,F,C,E,W,123,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
C,E,E_C.png,training,4,15,6,low,feet,stripes,F,C,E,W,123,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
F,W,W_F.png,training,4,16,10,high,feet,stripes,F,C,E,W,123,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low"
