feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,6,high,stripes,feet,W,E,F,C,122,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,1,2,5,high,stripes,feet,W,E,F,C,122,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,1,3,5,low,stripes,feet,W,E,F,C,122,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,1,4,6,low,stripes,feet,W,E,F,C,122,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,2,5,5,high,stripes,feet,W,E,F,C,122,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,2,6,10,high,stripes,feet,W,E,F,C,122,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,2,7,3,low,stripes,feet,W,E,F,C,122,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,2,8,6,low,stripes,feet,W,E,F,C,122,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,3,9,5,low,stripes,feet,W,E,F,C,122,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,3,10,10,high,stripes,feet,W,E,F,C,122,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,3,11,5,high,stripes,feet,W,E,F,C,122,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,3,12,3,low,stripes,feet,W,E,F,C,122,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,E,E_F.png,training,4,13,3,low,stripes,feet,W,E,F,C,122,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,W,W_C.png,training,4,14,4,high,stripes,feet,W,E,F,C,122,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
F,W,W_F.png,training,4,15,8,high,stripes,feet,W,E,F,C,122,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
C,E,E_C.png,training,4,16,6,low,stripes,feet,W,E,F,C,122,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low"
