feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,5,low,stripes,feet,E,W,F,C,256,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,1,2,7,high,stripes,feet,E,W,F,C,256,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,1,3,3,low,stripes,feet,E,W,F,C,256,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,1,4,8,high,stripes,feet,E,W,F,C,256,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,2,5,8,high,stripes,feet,E,W,F,C,256,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,2,6,4,low,stripes,feet,E,W,F,C,256,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,2,7,4,high,stripes,feet,E,W,F,C,256,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,2,8,1,low,stripes,feet,E,W,F,C,256,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,3,9,5,high,stripes,feet,E,W,F,C,256,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,3,10,2,low,stripes,feet,E,W,F,C,256,2_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,3,11,6,high,stripes,feet,E,W,F,C,256,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,3,12,5,low,stripes,feet,E,W,F,C,256,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,E,E_C.png,training,4,13,5,high,stripes,feet,E,W,F,C,256,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,W,W_F.png,training,4,14,5,low,stripes,feet,E,W,F,C,256,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
F,E,E_F.png,training,4,15,8,high,stripes,feet,E,W,F,C,256,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
C,W,W_C.png,training,4,16,2,low,stripes,feet,E,W,F,C,256,2_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high"
