feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,6,high,stripes,feet,W,E,C,F,62,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,C,F,62,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,1,3,1,low,stripes,feet,W,E,C,F,62,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,1,4,6,high,stripes,feet,W,E,C,F,62,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,2,5,8,high,stripes,feet,W,E,C,F,62,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,2,6,10,high,stripes,feet,W,E,C,F,62,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,2,7,3,low,stripes,feet,W,E,C,F,62,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,2,8,1,low,stripes,feet,W,E,C,F,62,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,3,9,9,high,stripes,feet,W,E,C,F,62,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,3,10,4,low,stripes,feet,W,E,C,F,62,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,3,11,1,low,stripes,feet,W,E,C,F,62,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,3,12,7,high,stripes,feet,W,E,C,F,62,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,4,13,9,high,stripes,feet,W,E,C,F,62,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,4,14,10,high,stripes,feet,W,E,C,F,62,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,4,15,6,low,stripes,feet,W,E,C,F,62,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,4,16,2,low,stripes,feet,W,E,C,F,62,2_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low"
