feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,3,low,stripes,feet,E,W,F,C,296,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,1,2,6,high,stripes,feet,E,W,F,C,296,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,1,3,6,high,stripes,feet,E,W,F,C,296,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,1,4,2,low,stripes,feet,E,W,F,C,296,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,2,5,9,high,stripes,feet,E,W,F,C,296,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,2,6,2,low,stripes,feet,E,W,F,C,296,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,2,7,8,high,stripes,feet,E,W,F,C,296,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,2,8,1,low,stripes,feet,E,W,F,C,296,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,3,9,4,low,stripes,feet,E,W,F,C,296,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,3,10,8,high,stripes,feet,E,W,F,C,296,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,3,11,7,high,stripes,feet,E,W,F,C,296,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,3,12,3,low,stripes,feet,E,W,F,C,296,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,W,W_C.png,training,4,13,1,low,stripes,feet,E,W,F,C,296,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
C,E,E_C.png,training,4,14,8,high,stripes,feet,E,W,F,C,296,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,W,W_F.png,training,4,15,6,low,stripes,feet,E,W,F,C,296,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
F,E,E_F.png,training,4,16,9,high,stripes,feet,E,W,F,C,296,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high"
