feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,6,high,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,1,2,7,high,stripes,feet,E,W,F,C,64,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,1,3,2,low,stripes,feet,E,W,F,C,64,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,1,4,2,low,stripes,feet,E,W,F,C,64,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,2,5,7,high,stripes,feet,E,W,F,C,64,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,2,6,6,high,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,2,7,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,2,8,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,3,9,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,3,10,10,high,stripes,feet,E,W,F,C,64,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,3,11,4,low,stripes,feet,E,W,F,C,64,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,3,12,7,high,stripes,feet,E,W,F,C,64,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,W,W_F.png,training,4,13,6,low,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,E,E_C.png,training,4,14,4,high,stripes,feet,E,W,F,C,64,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
C,W,W_C.png,training,4,15,5,low,stripes,feet,E,W,F,C,64,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
F,E,E_F.png,training,4,16,9,high,stripes,feet,E,W,F,C,64,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high"
