feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,2,low,feet,stripes,F,C,E,W,171,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,1,2,2,low,feet,stripes,F,C,E,W,171,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,1,3,8,high,feet,stripes,F,C,E,W,171,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,1,4,9,high,feet,stripes,F,C,E,W,171,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,2,5,2,low,feet,stripes,F,C,E,W,171,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,2,6,8,high,feet,stripes,F,C,E,W,171,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,2,7,1,low,feet,stripes,F,C,E,W,171,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,2,8,5,high,feet,stripes,F,C,E,W,171,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,3,9,6,low,feet,stripes,F,C,E,W,171,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,3,10,3,high,feet,stripes,F,C,E,W,171,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,3,11,9,high,feet,stripes,F,C,E,W,171,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,3,12,5,low,feet,stripes,F,C,E,W,171,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,W,W_C.png,training,4,13,3,low,feet,stripes,F,C,E,W,171,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
C,E,E_C.png,training,4,14,8,low,feet,stripes,F,C,E,W,171,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,E,E_F.png,training,4,15,5,high,feet,stripes,F,C,E,W,171,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
F,W,W_F.png,training,4,16,10,high,feet,stripes,F,C,E,W,171,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high"
